title,info
"
五等分の花嫁∬
","波乱の林間学校が終わったのも束の間、ひき始めの風邪が悪化し、
入院することになった風太郎。
林間学校での様々なイベントを通し、距離が近づいた五つ子は、
風太郎のお見舞いにやってきた。
そこで..."
"
弱キャラ友崎くん
",友崎文也は弱キャラである。陰キャで彼女はおろか友達もいない。そんな友崎のもう一つの名は「ｎａｎａｓｈｉ」。大人気ゲーム「アタファミ」でのハンドルネームで、日本最高のプレイヤーとして賞賛されて...
"
魔道祖師 前塵編
",13年前 四大世家により消滅したとされる夷陵老祖 魏無羨。莫玄羽は献舍という術によって、自分の命と引き換えにその伝説の夷陵老祖を再び世に復活させる。目覚めた魏無羨は自分の腕に３つの傷を見つけ...
"
はたらく細胞!!
","これはあなたの物語。
あなたの体内からだの物語──。

人の細胞の数、およそ37兆個（新説）。
細胞たちは体という世界の中、今日も元気に、休むことなく働いている。
酸素を運ぶ赤血球、細菌と戦..."
"
裏世界ピクニック
","「くねくね」「八尺様」「きさらぎ駅」……。

実話怪談として語られる危険な存在が出現する〈裏世界〉。
そこは、現実と隣合わせで、謎だらけの世界。

紙越空魚（かみこし そらを）は廃屋内の扉か..."
"
PUI PUI モルカー
","舞台はモルモットが車になった世界。
癒し系の車“モルカー”。くりっくりな目と大きな丸いお尻、トコトコ走る短い手足。常にとぼけた顔で走り回るモルカー。渋滞しても、前のモルモットのお尻を眺めてい..."
"
ワンダーエッグ・プライオリティ
","14歳の少女・大戸アイは、深夜の散歩の途中で出会った謎の声に導かれ、不思議な「エッグ」を手に入れる。
「エッグ」を持て余していたアイが、翌日昨夜の場所に再び向かおうと玄関のドアを開けると、そ..."
"
トロピカル～ジュ！プリキュア
",キャッチコピーは「メイクでチェンジ!ムテキのやる気!」
"
のんのんびより のんすとっぷ
","ある春の日、早起きした宮内れんげはリコーダーを吹きながら学校へ向かっていました。
今日は音楽の授業でリコーダーの合奏があるようです。途中、バスで出会った高校生の富士宮このみに、ドの音がうまく..."
"
はたらく細胞BLACK
",ここは人間の体の中。赤芽球から脱核した赤血球たち達は、明るい雰囲気の職場紹介映像を見た後に研修に向かうが、そこに待っていたのは、何も教わらないまま先輩から無茶振りされる仕事の数々。とまどいな...
"
IDOLY PRIDE
",星見高校に通う牧野航平は、ある日同級生の長瀬麻奈から、これからアイドル活動を始める自分のマネージャーをやってほしいと頼まれる。新人アイドルとしてデビューした麻奈は、アイドルの実力をAIで判定...
"
天地創造デザイン部
","光、水、大地を造り――
そして、そこに住まう生き物を、動物たちを造ろう――
と思ったけど面倒になって下請けに出した…!?

神様クライアントから生き物の創造を依頼された天地創造社。
地上に存..."
"
バック・アロウ
","巨大な壁に囲まれた大地・リンガリンド。ある日、イキの国の僻地・エッジャ村にラクホウが落ちてくる。お宝に期待する村人達だったが、なんとその中には全裸の男が入っていた。
その男は記憶を失っている..."
"
怪病医ラムネ
","不思議な存在“怪”が人の心に作用してかかる病「怪病」。
現在の医学では解明できないその病の専門医・ラムネのもとに、目からマヨネーズが出るようになり困っていた琴がやってきた。
ラムネの弟子・ク..."
"
転生したらスライムだった件 第2期
",魔王カリオンの治める「獣王国ユーラザニア」との国交を結ぶことになったリムル。相手の使節団を迎え、もてなす準備をしていたが、やってきたのは大型魔獣白雷虎（サンダータイガー）が牽引する、物々しい...
"
2.43 清陰高校男子バレー部
","東京の強豪中学バレーチームで深刻なトラブルを起こしてしまった灰島公誓は、
子供時代を過ごした母方の郷里・福井に転居し、
幼なじみの黒羽祐仁と再会。

ずばぬけた身体能力を持ちながらプレッシャ..."
"
蜘蛛ですが、なにか?
","女子高校生だったはずの主人公「私」は、
突然ファンタジー世界の蜘蛛の魔物に転生してしまう。
しかも、生まれ落ちたのは凶悪な魔物の跋扈するダンジョン。
人間としての知恵と、尋常でないポジティブ..."
"
たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語
",とある辺境の村、コンロン村の少年ロイドは、物語で読んだ軍人にあこがれ、王都に行き軍人になることを決心。村で最も弱いロイドのことを心配した村人らは反対するが、村長の許可を得て王都に出発。そのコ...
"
EX-ARM エクスアーム
",2014年の東京。ごく普通の高校生、夏目アキラはある日、交通事故にあってしまう。目が覚めると、そこは2030年の東京湾にうかぶ密輸組織の船の中で脳だけの姿になっていた。混乱するアキラだったが...
"
ログ・ホライズン 円卓崩壊
",冒険者たちが異世界に飛ばされた『大災害』から１年が過ぎ、つかの間の繁栄を享受していたアキバの街には、新種のモンスター『典災』の襲来や東西の貴族どうしの権力闘争、冒険者間の格差・思惑の違いなど...
"
回復術士のやり直し
","幼少の頃から勇者に憧れていたアルバン村の少年・ケヤル。
穏やかな日々を過ごしていたが、ある日、どこからともなく森の奥へいざなう声が聞こえてくる。
湖にたどり着くと目の前に現れた星の精霊から森..."
"
Levius レビウス
","新生歴19世紀。アガルタ・ウォーター採掘の領有権を争ったフォサニア紛争が終結して５年。
あらゆる動力に“蒸気”を用いるこの時代では人体に機械を融合させて戦う機関拳闘なる格闘技が隆盛を極めてい..."
"
ゲキドル
","謎の災害・世界同時都市消失から5年。
世界は混乱の中にありながらも、少しずつ復興を遂げようとしていた

そんな世界で
3Dホログラムを用いた「シアトリカルマテリアルシステム」を使った演劇
に..."
"
装甲娘戦機
","今日から私はスナイパー……!?
日常を奪われ、その肢体に〝ＬＢＸユニット〟と呼ばれる
戦術兵器を纏う５人の少女――〝装甲娘〟たち。
選ばれし転移者である少女たちの使命は、多元世界をまたいで蝕..."
"
SHOW BY ROCK!!STARS!!
","もっと、ずっと、夢のその先へ！！

舞台は音楽都市MIDICITY（ミディシティ）

Under North Zawa（アンダーノースザワ）を飛び出して音楽修行をすることになった
『Mash..."
"
アイ★チュウ
","一人前のアイドルを目指す学園エトワール・ヴィオスクールに入学したアイチュウたち。
しかし、入学早々クマ校長の一言で前途多難なスタートを切ることに…!?
それぞれの目標に向かって努力するアイチ..."
"
スケートリーディング☆スターズ
","「君は一生僕には勝てない。」
ライバル・篠崎怜鳳からのその一言に、フィギュアスケートを辞めた前島絢晴。
数年後、高校生となった前島は持ち前の運動神経をいかし、様々な部活の助っ人をしながら、
..."
"
WIXOSS DIVA(A)LIVE
",「夢限少女」のような伝説のディーヴァになることを目指し、ディーヴァバトルに明け暮れるヒラナ。だが所属チームの「グローリースターズ」が解散することになり、ヒラナは新たなチームメンバーを募集する...
"
ぶらどらぶ
",吸血鬼を主題としており、5人の若い女の子に焦点を当てたドタバタコメディ
"
俺だけ入れる隠しダンジョン
","稀少なアイテムが隠され、世にも珍しい魔物がはびこる、
前人未踏にして到達不可能なダンジョン――「隠しダンジョン」。

幸運にもその扉を開いたのは、貧乏貴族の三男ノル・スタルジアだった。
迷宮..."
"
プレイタの傷
","東京――『暁特区』。
国から捨てられ、無法地帯となった街を守るのは、
神を封じたタトゥーを宿す者たち ――スカードだった。
様々な困難が『ヘリオス』『アルテミス』『公安特務』に襲いかかり、
..."
"
オルタンシア・サーガ
",聖王暦767年12月5日、イエペタス半島に700年の歴史を誇る大国・オルタンシア王国に対し、カメリア公国が突如反旗を翻す。反乱から3年後―オーベル領主・アルフレッドは、従者・マリユス、元王国...
"
WAVE!!～サーフィンやっぺ!!～
","海の上なら僕たちは自由になれる！

文字通り一年中大きな波が海岸を洗い続ける、
茨城県の大洗海岸で生まれ育ったマサキは、王子様のような転校生ショウと出会い、一枚の板を挟んで地球と対峙する究極..."
"
天空侵犯
",女子高校生の本城遊理は、突然学校から高層ビルへ飛ばされてしまい、そこで仮面を被った者による殺人を目のあたりにする。他にも、周りの者は次々に仮面に殺されるか、自殺を図っていた。遊里もその動揺か...
"
アイドールズ!
","この物語は、空席祭りなアイドルがキャパ100人のライブハウスを満席するために奮闘する、
10日間の熱くてゆる〜い物語である!"
"
真・中華一番！(第二期)
",マオ一行と裏料理界が伝説の厨具を賭けた“黄浦江楼麟艦宴席料理決戦”は、互いに一勝一敗。最終決戦はマオと因縁深いショウアン。テーマは豆腐！しかし、決戦前夜にマオが準備していた大豆に異変が…。不...
"
七つの大罪 憤怒の審判
","いまだ人と、人ならざるものの世界が、分かたれてはいなかった古の物語。

リュドシエル率いる〈光の聖痕（スティグマ）〉と魔神族による聖戦は、ブリタニア全土を巻き込み激化。

3つの戒禁を取り込..."
"
アズールレーン びそくぜんしんっ!
",艦船の名を冠した少女たちが居る、ちょっと違う世界。色々な組織が協力して作った学園で少女たちの元気で楽しい共同生活が始まります！
"
文豪ストレイドッグス わん!
","モダンな街の喧騒に、舶来の風吹き抜ける
架空の都市「ヨコハマ」で、いにしえの文豪の名を懐く者たちが
その名になぞらえた「異能力」による死闘を繰り広げていく
アクションバトル大作「文豪ストレイ..."
"
ワールドウィッチーズ発進しますっ!
","突如、出現した人類の敵「ネウロイ」に対抗するべく世界各国が連合軍を組んだ。
ただし、彼らに対抗できるのは特殊な魔力を持った少女たちだけだった・・・
のだが・・・
いつまでたっても人類の敵・ネ..."
"
おとなの防具屋さんII
","おとなの防具屋さんで働く青年カウツは、店主のナーデン、看板娘のリリエッタ、常連客のフレアリカ、居候の魔王と共に防具の材料を集めていた。
魔王の強力な魔法に任せっきりで、楽々と材料を集めた一行..."
"
魔術士オーフェンはぐれ旅 キムラック編
",アザリーを追い、キムラック市へ旅を続けるオーフェン一行。道中、怪物に襲われていた盗賊団の男達と遭遇する。オーフェン達も怪物に囲まれ、なんとか劇場内に逃げ込むと目の前に現れたのは盗賊団の首領女...
"
じみへんっ!!～地味子を変えちゃう純異性交遊～
","地味子は意外に…エロかった。
社内一の地味子は、おめかしすると超美人に!?
可愛過ぎて焦った俺は、ラブホの前で
つい誘うような台詞を吐いてしまう…
だが意外に相手も満更じゃないようで…!?"
