title,info
"
デート・ア・ライブIII
","士道に心を開いた精霊・十香、四糸乃、琴里、耶具矢、夕弦、美九。
精霊を殲滅するべく動く＜ＡＳＴ＞。精霊を利用せんとする＜ＤＥＭ＞。
精霊との対話を試みる＜ラタトスク＞。
そして、デレさせるべ..."
"
サークレット・プリンセス
","AR技術の発展によるMR－ミックスド・リアリティ－システムが普及した近未来。 社会のインフラに浸透したMRシステムは、新しいスポーツを生み出した。

その名もサークレット・バウト!

女子高..."
"
あした世界が終わるとしても
",幼なじみの真と琴莉の前に突然、もうひとつの東京からもう一人の「僕」が現れる――。
"
マナリアフレンズ
",ここは、《人》《神》《魔》あらゆる種族の入り混じる神秘の世界ミスタルシア 快活なマナリア王国のお姫さま“アン” 内気な竜族のお姫さま“グレア” ふたりの出逢いからマナリア魔法学院の生活がはじ...
"
バミューダトライアングル ～カラフル・パストラーレ～
",カードファイト!! ヴァンガードにて大人気の「バミューダ△」のマーメイドアイドルたちのスピンオフアニメ
"
アニメぷそ煮コミ
",アークスたちのゆるーい日常
"
臨死!! 江古田ちゃん
",東京都練馬区にある江古田駅（西武池袋線）近隣に在住のフリーター、江古田ちゃんを主人公とし、主人公とその周辺の人々の日常を描く。
"
Dimensionハイスクール
",声優および2.5次元の俳優が共演する、超次元革命アニメであり、「次元（Dimension）」を超え、アニメの世界へ飛ばされた男子高校生たちの学園ファンタジー
"
パパだって、したい
",父親だって…我慢できないときがあるんです
"
フライングベイビーズ
","「こりゃぁ、たまりませんなぁ」
「まぁ、今日のところはいいんじゃね。問題点を把握したってことでさ。はぁ～しかし、この足湯最高だな」――

いわきの温泉街の中学に通う１年生のすずとクラスメイト..."
"
雨色ココアsideG
",カフェ『Rainy Color』を舞台に、頑張る女の子たちを描くハートフルストーリー!
"
ある日本の絵描き少年
",幼い頃から絵を描くことが好きな少年・シンジは、自然と漫画家を目指すようになる。小学生になると、同じく絵が好きだが覆面レスラーばかり描く不思議な少年・マサルと出会い、家族ぐるみで付き合うほどの...
