title,info
"
処刑少女の生きる道
","異世界の日本からやってきた迷い人が持つ異能純粋概念によって世界的な大災害が起きて以来、禁忌指定された迷い人は暴走する前に処刑人によって人知れず処理されるようになった。

処刑人の少女メノウは..."
"
RPG不動産
",魔王が倒され世界が平和になって15年がたったころ、学校を卒業し魔術師になった琴音が新居を探すため王国所属のRPG不動産を尋ねるところから物語は始まる。実はRPG不動産は琴音の就職先であり、同...
"
名探偵コナン ゼロの日常
","ある時は名探偵毛利小五郎の弟子、安室透。
ある時は日本を守る公安警察、降谷零。
またある時は、黒ずくめの組織の一員、バーボン。
三つの顔（トリプルフェイス）を持つ男のプライベートは誰も知らな..."
"
デート・ア・ライブⅣ
",〈空間震〉という未曾有の大災害を起こすほどの力を秘めた〈精霊〉と呼ばれる少女たち。そんな彼女たちの霊力を封印し、戦闘に明け暮れる運命から解放し続けてきた高校生、五河士道。並行時空すらも超えて...
"
ラブオールプレー
",バドミントン部に所属する水嶋亮は、進路に悩んでいる。憧れの選手・遊佐賢人のいる横浜湊高校への進学を夢見るも、自分に自信が持てない亮は、どうせ無理だとはなから諦めていた。自分の気持ちに蓋をして...
"
おにぱん!
",「鬼は悪者」というイメージも古くなり、現代では鬼と人間が共存しているが、昔のやんちゃによって誤解を受けることもあった。鬼ヶ島から東京の中学校へ転校してきた3人のおにっ子こと鬼の子供たちは、お...
"
骸骨騎士様、只今異世界へお出掛け中
","目覚めるとMMORPGで自身が使用していたゲームキャラの姿のまま、
異世界に放り出されていた「アーク」。
その姿は、見た目が鎧、中身が全身骨格という""骸骨騎士""であった。

──正体がバレた..."
"
ちいかわ
",なんか小さくてかわいいやつ」通称ちいかわたちが送る楽しくて、ちょっぴり切ない物語。
"
エスタブライフ グレイトエスケープ
",ずっと先の未来。人間はそれまでの姿形だけでなく、獣人・サイボーグ・魔族など多様な姿を持つようになった。東京の街は、AIが管理する高い壁に囲まれた数多の地域「クラスタ」となり、自由な行き来をや...
"
魔法使い黎明期
",「ゼロの書」によって魔法が全世界に広まり、世界は混乱を極めた。泥闇の魔女によって「北の災厄」が引き起こされたが、ゼロと傭兵の活躍によって世界には平和が訪れる。その後、ウェニアス王国では人間と...
"
理系が恋に落ちたので証明してみた。r=1-sinθ
","沖縄合宿で、朝日のレンブラント光線によってムード値が最高の橋で、
理論値的に最高のキスをした雪村と氷室だったが、
採取した唾液の量が不十分で再測定することに。

唾液測定の専門家を訪ねて、
..."
"
マギアレコード 魔法少女まどか☆マギカ外伝 Final SEASON -浅き夢の暁-
","いろはのもとへと急ぐ魔法少女たちは、兵隊グマのウワサと戦闘を繰り広げる。
行く手に天音姉妹が立ちふさがるも、それを制するみふゆ。
一方、ねむの力によって、隠された記憶に触れるいろは達。
それ..."
"
インセクトランド
","ここは地球のどこかにある、小さな昆虫たちの国「インセクトランド」。
ヒメボタル、ハナカマキリ、クワガタ、カブトムシ…たくさんの昆虫が暮らしています。

大きさも、色も、形も、住んでいる場所も..."
"
社畜さんは幼女幽霊に癒されたい。
","社畜の伏原さんが夜中まで会社で仕事をしていると、フロアに
「タチサレ～」
という不気味な声が鳴り響く…。
その声の正体は、小さな幽霊ちゃんだった!
健康のために伏原さんを立ち去らせたい幽霊ち..."
"
史上最強の大魔王、村人Aに転生する
",強さゆえの孤独から平凡な生活に憧れた《魔王》ヴァルヴァトスは、数千年後の村人アード・メテオールに転生する。夢は人間と友情の絆を結ぶこと。しかし、10歳を迎えても友達を作るという目的は達成でき...
"
ブラック★★ロックシューター DAWN FALL
","西暦2062年。労働力の大幅な自動化プロジェクトの失 敗後、その中核となる人工知能アルテミスが人類との戦 いを選んだ末、荒廃した二十年後の地球。

とある基地の地下研究施設で、ひとりの少女、..."
"
Shenmue the Animation
",１９８６年、横須賀。芭月道場で生まれ育った芭月涼は、厳格な父のもとで芭月流柔術の腕を磨いていた。しかしある日、謎の男・藍帝に父を殺され、父が守っていた『鏡』を奪われてしまう。必ず事件の真相を...
"
遊☆戯☆王ゴーラッシュ!!
",舞台は六葉町。そこに住む双子の兄妹・王道遊飛と遊歩は、少し怪しい宇宙人駆除業社であるUTS（宇宙人トラブル相談所）を経営している小学生の2人である。遊飛が作った謎の装置を使い、宇宙人を探すも...
"
シャドウバースF
",天竜ライトはいたって普通の中学２年生。しかし、ひょんなことからシャドバカレッジへ転校することになる。「シャドウバース」通称「シャドバ」の初心者であるライトは、クラスメイトの真壁スバルに相談し...
"
ULTRAMAN-ウルトラマン- SEASON2
","世界中で地球人の大量消滅事件が発生──。レナと進次郎も、同時に消失してしまう。

そんな中、フリージャーナリストの東光太郎は恋人のイズミとともに「消失事件」の謎を追い始める。
異星人の正体は..."
"
八十亀ちゃんかんさつにっき 4さつめ
",かわいい八十亀ちゃんを観察し、名古屋の地位を向上させる、大人気局地コメディ
"
ミラキュラス レディバグ＆シャノワール
",パリの街では、テレビの視聴者が選ぶお天気ガールコンテストが行われていた。コンテストに落ちたオーロラはホーク・モスによってアクマタイズされてしまう。「ストーミーウェザー」となり、彼女に投票しな...
"
キャップ革命 ボトルマンDX
","世界中で大人気となっているシューティングホビー、ボトルマン。
主人公・甲賀コータは、謎の新型ボトルマン「コーラマルＤＸ」を偶然、手に入れたことからボトルバトルの世界に飛び込み、次第に夢中にな..."
"
其れ、則ちスケッチ。
",これは、かつて夢を追った二人と、これから夢を追う二人の記録。
"
デュエル・マスターズ キングMAX
","小学6年生になった切札ジョー。
少し大人になったジョーだが、変わらず仲間達とデュエマを楽しんでいた。
平和に暮らすジョー達の前に、
鬼に魅せられ鬼となった男・鬼札アバクが再び現れる!!
一体..."
"
3秒後、野獣。～合コンで隅にいた彼は肉食でした
","大学生の柚は、草食系男子を求め合コンに参加。
そこで、物憂げな表情をする要に強く引き付けられる。
更には、そんな彼を草食系男子だと思い油断してしまい…。
突然、無防備な紬の唇を奪う要。
彼は..."
"
じゃんたま PONG☆
",おなじみの個性派雀士たちが、コミカルになってアニメ化!
