title,info
"
ポケットモンスター(新シリーズ)
","ポケットモンスター、縮めてポケモン。
この星の不思議な不思議な生き物。
空に、海に、森に、街に、世界中の至る所で
その姿を見ることができる。
これは、ポケモンバトルで
最強を目指す少年“サト..."
"
ライフル・イズ・ビューティフル
",小倉ひかりはライフル射撃が大好きな高校1年生の女の子。努力して射撃部のある千鳥高校に入学したが、肝心の射撃部は廃部になっていた。部を復活させるためには一日で4人の部員を集めなければならなかっ...
"
ゾイドワイルド ZERO
",レオは自ら発掘したビーストライガーを相棒に、地球の未来を左右する少女サリーと冒険の旅に出発した。
"
スタンドマイヒーローズ　PIECE OF TRUTH
",主人公は、憧れの麻薬取締官「マトリ」として入庁を果たし、男性だらけの職場に配属される。たった一人の女性課員として、警視庁、高校生、セレブ、はたまた裏の組織から有能な男性たちをスカウトする
"
警視庁 特務部 特殊凶悪犯対策室 第七課 -トクナナ-
",警察のはぐれ者「トクナナ」こと「特殊凶悪犯対策室第七課」のメンバーと現実世界を破壊しようと凶悪犯罪を起こす組織「ナイン」との戦いが描かれる
"
真・中華一番!
",十九世紀の中国。主人公・劉昴星(リュウ・マオシン)は、史上最年少で中国の頂点と言われる料理人資格「特級厨師試験」に合格。師匠・チョウユの勧めで、料理人としての見聞を広めるため、仲間のシロウと...
"
食戟のソーマ 神ノ皿
","迎えた2年生進級試験。
嫌がらせを受けながらも、力を合わせて試験を突破していくが、中枢美食機関の妨害は止まない。
ついには仲間たちが退学処分という憂き目に遭ってしまう!
追い込まれた創真たち..."
"
超人高校生たちは異世界でも余裕で生き抜くようです!
",7人の超人的な能力を持つ高校生が、異世界に飛ばされる。その強すぎる力は「本気を出すと世界を壊してしまう」ため最初の頃は多少自重していたが、世話になった村娘が誘拐され、その救出を村人たちに懇願...
"
ぬるぺた
",事故で姉を亡くした少女ぬるは、生前の記憶と性格を持ったお姉ちゃんロボ「ぺた」を 天才力で作り上げるが……、ちょっと待ってなんで飛行モードに変形するの！？
"
ガンダムビルドダイバーズRe:RISE
",ELダイバーをめぐる第2次有志連合戦で伝説的フォースとなったビルドダイバーズの活躍から2年後。ガンプラバトル・ネクサスオンライン (GBN)では、ログイン中のダイバーの感覚をディメンション上...
"
無限の住人 -IMMORTAL-
","武士というものがまだ存在していた江戸の世——。
百人斬りと呼ばれた【不死身】の男がいた。
その男の名は「万次」。万次は、父母を殺され復讐を誓う少女「凜」と出会う。凜は万次に、復讐の旅の用心棒..."
"
神田川JET GIRLS
",ジェットレーサーになることを夢見る波黄 凛は浅草の高校に転校する。上京早々彼女はトラブルに巻き込まれるが、偶然その場にいた蒼井ミサに助けてもらい事なきを得る。その後、寮に辿り着いた凛はミサと...
"
ACTORS -Songs Connection-
","巨大学園都市群スライヴセントラル第７学区にある『私立天翔学園』。
そこへ転入してきた音之宮朔は様々な悩みを抱えながらも個性豊かな歌唱部や考古学部の生徒たちと触れ合っていくことで大切な仲間たち..."
"
ぼくらの7日間戦争
",現代の若者たちが戦う“7日間戦争”
"
ノー・ガンズ・ライフ
",身体の一部を機械化し、機能拡張した人間「拡張者」と生身の人間が共存する社会。とあるスラム街で、頭部に巨大なリボルバーを持つ男・乾十三は、問題を起こした「拡張者」の処理を生業としている。ある日...
"
ファンタシースターオンライン2 エピソード・オラクル
","新光歴238年。惑星間飛行船団、通称『オラクル』は外宇宙に進出し、銀河を渡っていた。『オラクル』では、新たに未知の惑星が発見されるたび、『アークス』が降下し、探索と発見を繰り返す。
数多の星..."
"
Z/X Code reunion
",原因不明の難病で長らく入院生活を送っていた各務原あづみは日本全国からゼクスをパートナーとするプレイヤーの少女たちを集めた富士御崎学園の第1期生に選ばれ、生まれて初めての学園生活に期待と不安を...
"
七つの大罪 神々の逆鱗
",煉獄より復活を果たしたメリオダス。〈七つの大罪〉の活躍により〈十戒〉のグレイロードとフラウドリンが討たれ、リオネス王国は守られたが、世界は依然として〈十戒〉の脅威にさらされていた。人々の心は...
"
OBSOLETE
",2014年、突如現れた異星人は、人類に対して「交易」を要求。彼らが石灰岩の対価として地球にもたらしたのは、意識制御型汎用ロボット「エグゾフレーム」だった。戦闘機よりも戦車よりも銃よりも安価で...
"
兄に付ける薬はない!3-快把我哥帯走3-
",
"
XL上司。
","金欠ＯＬの咲は、とある「ＸＬのモノ」をレビューするモニターを引き受けてしまう。
いくら報酬10万円だからって、彼氏もいないのにどうしたら…それに大きすぎる…！とヤケ酒を飲んだその夜、
自宅ま..."
"
耐え子の日常
",理不尽な目に遭っても笑顔で耐えるOL・耐え子の日常を描く作品
"
エッグカー
","すべての生き物が車の形をしているエッグアイランド諸島。
ハリネズミのクリックが、臆病者ではないことを証明するために、ポカポカアイランドの危険な吊り橋に咲く花を取りに行く途中、叫び声をあげなが..."
"
天華百剣～めいじ館へようこそ！～
","乙女の姿をもつ刀剣・巫剣。彼女たちは、禍憑の脅威から平和な世を守るため人知れず戦う傍ら、洋風茶房「めいじ館」で給仕服を身にまとい、働いていた!
城和泉正宗や桑名江、牛王吉光、七香、八宵をはじ..."
"
SUPER SHIRO
",野原家のシロは… 実は、世界の平和を守るスーパーヒーローだった!!
"
どるふろ -癒し篇-
",謎が謎を呼ぶ脱力系ハイテンションミニアニメ
