title,info
"
夜明け告げるルーのうた
","キャッチコピーは、「君の""好き""は、僕を変える」。"
"
アリスと蔵六
",アリスの夢と呼ばれる超能者が現れるようになった世界。その中で途轍もない能力を持った幼い少女・紗名は、あることがきっかけでアリスの夢の研究所を脱走し、外の世界を初めて知る。未熟が故、能力をうま...
"
サクラダリセット
",能力者の存在する街・咲良田に住む浅井ケイは見聞きしたことを完全に思い出す「記憶保持」の能力を、春埼美空は世界を最大3日分擬似的に巻き戻す「リセット」の能力を持っている。ケイ達は、能力者を管理...
"
ひなこのーと
",口下手であがり症の桜木ひな子は、これを克服するため、憧れの藤宮高校演劇部に入ろうと上京する。下宿先は古本屋で、本を食べる少女がいたうえ、高校の演劇部はすでに廃部になったと聞かされる。アパート...
"
劇場版 名探偵コナン から紅の恋歌
",キャッチコピーは「待っとれ 死んでも守ったる───」「ふたひらの運命を引き裂く哀しき歌―紅に染まる巡恋（チェインドラブ）ミステリー」。
"
ID-0(アイディー・ゼロ)
",キャッチコピーは『全ての記憶メモリーは、Iマシンとともにある――』
"
ラブ米-WE LOVE RICE-
","廃校寸前の穀立稲穂学園に入学した新米5人は、
米の人気を取り戻すため『ラブライス』を結成。
イーストキングを超えるべく、ハーベストショーの練習に励む……。

お米を擬人化した、笑いあり・熱血..."
"
ロクでなし魔術講師と禁忌教典(アカシックレコード)
",1年間無職を続け、家主であるセリカのすねをかじり続けていた青年・グレンだったが、ついに痺れを切らされて、強制的にアルザーノ帝国魔術学院の非常勤講師として働くこととなる。初めは仕事を早く辞めた...
"
覆面系ノイズ
",歌うことが大好きなニノは、幼い頃に初恋の相手・モモ、そして曲づくりをする・ユズ、2人との別れを経験する。「いつの日か歌声を目印に、ニノを見つけ出す」という2人と交わした約束を信じて歌い続けて...
"
グランブルーファンタジー ジ・アニメーション
",小さな島ザンクティンゼルで相棒のビィとともに育った主人公は、空の果てにあるという伝説の島イスタルシアへの冒険を夢見ている。故郷を出発するその日、覇権国家エルステ帝国に追われる少女ルリアと騎士...
"
夏目友人帳 陸
","心優しき友人たちとの、大切な日々──
美しく儚き、人と妖の物語。"
"
ゼロから始める魔法の書
",教会暦526年、魔女と魔術が存在する世界。獣堕ちと呼ばれる生まれつき半人半獣の姿をした傭兵の「俺」は、自身の首を狙う魔女から逃げている最中、ゼロと名乗る別の魔女に窮地を助けられる。ゼロは自身...
"
終末なにしてますか?忙しいですか?救ってもらっていいですか?
",舞台は、地上を正体不明の怪物である〈獣〉たちに蹂躙され、人間を含む多くの種族が滅ぼされた後の世界。かろうじて生き残った種族は地上を離れ、浮遊大陸群（レグル・エレ）と呼ばれる空飛ぶ群島の上に暮...
"
恋愛暴君
",男子高校生・青司の下に、死神の姿をした少女・グリが現れた。グリは実は天使で、その手に「書いた者同士は必ずキスをする」という「キスノート」を持っていた。しかしノートには「24時間以内にキスしな...
"
武装少女マキャヴェリズム
",不良との抗争の末に納村不動が送られた「私立愛地共生学園」――彼を出迎えたのは、武装した少女達だった。女子たちによって支配された学園で、納村は自由を勝ち取るために「天下五剣」と称される強者たち...
"
有頂天家族2
",京都には人間と狸と天狗が暮らしている。狸の矢三郎は、師匠である大天狗の赤玉先生の世話をするため、ボロアパートに通う日々を送っていた。そんなある日、矢三郎はツチノコを探しに弟の矢四郎と如意ヶ嶽...
"
フレームアームズ・ガール
",ある日突然あおの元に送られてきた小包。そこにはFAガール『轟雷』が入っていた。興味津々で『轟雷』に触れるあお。すると、ゆっくり『轟雷』の瞳は開き、起動するのだった。
"
冴えない彼女の育てかた♭(第2期)
","オタク高校生「安芸倫也」が、ある日桜舞い散る坂道で
運命的な出会いをしたのは、
クラスメイトで目立たない普通の少女「加藤恵」だった。
恵をメインヒロインにしたギャルゲーを制作しようと考えた倫..."
"
笑ゥせぇるすまんNEW
",ドーン!!
"
カブキブ!
",青春歌舞伎物語、開幕！
"
BORUTO-ボルト- NARUTO NEXT GENERATIONS
",平和と共に近代化が進んだ木ノ葉隠れの里。高いビルが立ち並び、巨大モニターには映像が流れ、区画と区画を結ぶ雷車が里の中を走り抜ける。忍の里とはいえ一般の人が増え、忍の生き方も変わりつつあるそん...
"
ソード・オラトリア
","【剣姫】アイズ・ヴァレンシュタイン。
最強と名高い女剣士は今日も仲間たちと共に、
広大な地下迷宮『ダンジョン』へと繰り出していく。

様々な謎と脅威が襲いかかる深層域で、
アイズが風を呼び、..."
"
つぐもも
",人が長く使い続けた器物には想いが宿り、年月を経て昇華した時、それは「付喪神」となる——。母の形見の帯の付喪神・桐葉と共に、町で起こる怪異を調伏する「すそはらい」の任についた加賀見一也。そんな...
"
クロックワーク・プラネット
",今から1000年前、地球の寿命が突然発表された。それから100年後、地球は死の星となった。だが、ある人物により、寿命を迎える前に全てのものが歯車によって再現・再構築されたことにより、人類は生...
"
アイドルタイムプリパラ
",アイドルに憧れる小学6年生の夢川ゆいが住むパパラ宿の街に、新しくプリパラがオープンすることになった。新規オープンを記念してパラ宿のトップアイドル・真中らぁらがゲストに招かれると聞いてらぁらに...
"
神撃のバハムート VIRGIN SOUL(第2期)
",ここはあらゆる種族が入り混じる神秘の世界ミスタルシア。バハムート復活による世界崩壊を免れてから10年。新たな人の王は神の神殿を襲い魔の国を攻め落とした。均衡を失っていく世界で「人」「魔」「神...
"
スナックワールド
",故郷の村を滅ぼされたチャップが、復讐を果たすべく旅に出る。
"
KING OF PRISM -PRIDE the HERO-
",名門プリズムスター養成校・エーデルローズのファン感謝祭でOver The Rainbowの無期限活動休止が発表された直後に新入生の一条シンが新時代の幕開けを予感させる鮮烈なデビューを飾ってか...
"
sin 七つの大罪
","神に背いた“傲慢”の罪により、
大天使ルシファーは地獄に堕とされ“堕天使”となった。
さらに地獄の最下層“万魔殿”では、
地獄を統べる魔王たちがルシファーの力を封印。
すべてを失ったルシファ..."
"
兄に付ける薬はない!-快把我哥帯走-
","バイオレンスな妹が…おバカな兄を殴る蹴る!?
兄弟愛!恋!グルメ…?全部入りの学園コメディ。"
"
ベルセルク(第2期)
","激化する戦いに呼応するかのように、救いを求める人々の願いが聖地に渦巻く。
その想い、その命は、世界が求めし存在・グリフィスの顕現をもたらした。
それは、人と魔が交じり合う新たな世界の兆しでも..."
"
リルリルフェアリル～魔法の鏡～
",花村望は、外国で暮らす妹・かれんの病状が快復したとの知らせを受けて会いに向かう。りっぷたちはビッグヒューマルの望のもとに向かい、かれんと知り合う。かれんが大切にしているお守りを見せてもらうり...
"
遊☆戯☆王VRAINS(ヴレインズ)
","ネットワークシステムが発達した都市：
Den City。
そこでは大企業『SOLテクノロジー社』が作り上げた高度なネットワーク技術により、『LINK VRAINS』と呼ばれるVR空間が構築さ..."
"
喧嘩番長 乙女-Girl Beats Boys-
",キャッチコピーは、『そろそろ拳で 愛を語ろうか』
"
ツインエンジェルBREAK
",チイチ島から東京の聖チェリーヌ学院に編入してきた天月めぐる。たくさんの友達ができるなか、ミステリアスな少女・如月すみれとはなかなか仲良くなれずにいた。そんな中、学校のイベントで起きた事件をき...
"
トミカハイパーレスキュー ドライブヘッド 機動救急警察
","ドライブヘッド は、車型のカーフォームから人型のウォーカービークルへと変わる特殊機体!
適性を見出された小学生・車田ゴウら子どもたちがドライバーとなり、機動救急警察をはじめとした大人たちとも..."
"
まけるな!!あくのぐんだん!
",宇宙征服を目指すドン様率いる宇宙人グループ「あくのぐんだん」はまず手始めに地球征服のための行動を開始するが、なかなか思い通りにはいかないようで…。
"
劇場版 魔法科高校の劣等生 星を呼ぶ少女
",原作者・佐島勤書き下ろし完全新作オリジナルストーリーで紡がれる新たなる物語。
"
アイドルマスター シンデレラガールズ劇場
",普段は描かれることがないようなアイドル達の休日の過ごし方や、アイドル同士のコミカル劇など多彩にお送りするハイテンションショートアニメ
"
アトム ザ・ビギニング
",原因不明の大災害が発生してから5年後の日本。練馬大学の若き天才コンビである天馬午太郎とお茶の水博志は、協力して1体のロボット・A106（エーテンシックス）を発明する。
"
バイオハザード:ヴェンデッタ
","世界的大ヒットのサバイバルホラーゲーム
『バイオハザード』シリーズをハイクオリティCG技術で描く、
最新のフルCG長編アニメーション映画。"
"
銀の墓守り(ガーディアン)
",主人公・陸水銀（リクスイギン）はプロ級ゲーマー。それを知るヒロインは、同じくゲームが大好きな学園一の美少女・陸玲（リクレイ）。水銀は玲からネットゲーム『盗掘ゲーム（グレイブバスター）』のデバ...
"
王室教師ハイネ
",グランツライヒ王国の国王は王太子である長男に万一のことがあってはと考え、4人の弟に帝王学を教える専属の家庭教師、つまり王室教師を呼ぶことにした。国中の優秀な教師の中から選ばれたのはまだ若いハ...
"
アバローのプリンセス エレナ
",『ちいさなプリンセス ソフィア』のスピンオフ作品。ラテン風の特徴を持ったはるか遠い王国「アバロー」の女王を目指す強く優しいプリンセスの物語。
"
Room Mate
",視聴者を主人公に据え、洋風マンションの管理人が3人の男性の店子を迎える設定。
"
世界の闇図鑑
",ショートホラー作品。
"
劇場版フェアリーテイル –DRAGON CRY–
","人間たちに葬られたドラゴンたちの怒りが宿る杖・ドラゴンクライ…。
フェアリーテイルは、奪われた杖を取り戻し、
世界を守ることが出来るのか――!?"
"
映画 クレヨンしんちゃん 襲来!!宇宙人シリリ
",キャッチコピーは「その夜ふたりはシリあった。」、「シリあったら最強!!」、「野原一家全員こどもに!?ニッポン縦断珍道中!いざ!出発!!!」
"
ベイブレードバースト ゴッド
","日本の全国大会で準優勝した蒼井バルトは、スペインの名門クラブＢＣソルからスカウトを受け、スペイン行きを決意する。
世界を舞台にして、蒼井バルトとその仲間たちのワールドリーグ挑戦の日々が始まる..."
"
僧侶と交わる色欲の夜に…
",大学生の美桜は中学の同窓会でかつて片想いしていた隆秀と再会するが、彼は実家の寺を継いで僧侶になっており、頭は剃髪して丸めていた。「僧侶なら色恋沙汰には興味ないのでは」という思い込みから美桜は...
"
アキンド星のリトル・ペソ
",先祖代々、宇宙で一番お金儲けのうまい星、アキンド星。でも、その星の王子であるペソは、毎日、ケータイゲームで課金三昧のグータラ生活。そんなある日、いよいよ王様がブチ切れて、「全宇宙の金をここに...
"
フューチャーカード バディファイト バッツ(第4期)
","相棒学園初等部6年、未門牙王（みかどがおう）。
ある日、不良に絡まれている少年を見かけた牙王は、正義感から得意の合気柔術で少年を助け出す。
そんな牙王の活躍を遠く異世界から眺めていたモンスタ..."
