title,info
"
推しが武道館いってくれたら死ぬ
",岡山で活動するアイドル『ChamJam』のメンバー・舞菜を強烈に推す女オタク・えりぴよ。バイト代の全てを貢ぎ、赤ジャージ着用でキンブレを振り続けるのは、全て推しの舞菜の尊さを全世界中に広める...
"
マギアレコード 魔法少女まどか☆マギカ外伝
","願いの成就とひきかえに、人知れず戦い続ける魔法少女たち。
しかし環いろはは、自分の願いを忘れてしまっていた。

『魔法少女になった時、私は何を願ったんだっけ？』

日常の中にぽっかりと空いた..."
"
空挺ドラゴンズ
","空の覇者、龍＜ドラゴン＞。

その存在は多くの地上の人々にとっては脅威・災害であり、
同時に薬や油、そして食用としての価値がある“宝の山”でもあった。

そんな龍＜ドラゴン＞を狩る存在がいた..."
"
22/7
","滝川みうの元に届いた、芸能事務所「G.I.P」からの怪しげな手紙。
運命に導かれるように集められたのは、みうを含め８人の少女たち。
「あなた方にはアイドルユニットとしてメジャーデビューしてい..."
"
とある科学の超電磁砲T
",『大覇星祭』。 7日間にわたって開催され、能力者たちが学校単位で激戦を繰り広げる巨大な体育祭。期間中は学園都市の一部が一般に開放され、全世界に向けてその様子が中継されるにぎやかなイベントを前...
"
ハイキュー!! TO THE TOP
","全国大会に向けて準備を進める烏野高校排球部に、影山の全日本ユース強化合宿招集の報せが舞い込んだ。
さらに月島にも宮城県1年生選抜強化合宿への招集がかかる。
合宿メンバーに選ばれなかった日向は..."
"
ソマリと森の神様
","地上は異形たちが支配する世界。
人間は迫害され、絶滅の危機に瀕していた。

そんなある日、
森の番人である「ゴーレム」と
ひとりの人間の少女が出会う。

滅びゆく種族「人間」と森の番人ゴーレ..."
"
プランダラ
","「廃棄戦争」と呼ばれた未曾有の大戦後の世界、アルシア。
そこは、強者が弱者から自らの存在を示す「数字」を奪い取る、弱肉強食の世界。

そんな世界で、2人は出逢う。
仮面で素性を隠しながらも、..."
"
織田シナモン信長
","戦国時代、覇王と呼ばれた織田信長が、現代の日本に蘇った。
ただし、その姿は、柴犬…!
信長と同じ時代にしのぎを削った名将たちも、なぜか皆、犬に転生。
現代の群雄割拠は、ドッグランにあった…!..."
"
宝石商リチャード氏の謎鑑定
",イギリスから来た美貌の宝石商と正義感のある日本人男子大学生のコンビが宝石に潜んでいる持ち主の隠れた心理面を紐解く、宝石商と宝石を題材としたジュエルミステリー。
"
理系が恋に落ちたので証明してみた。
",理系の最高学府・国立彩玉大学理工学部研究科の大学院1年生・氷室菖蒲はある日、同研究メンバーの雪村心夜に想いを告げる。しかし、理系である2人は恋愛感情を証明すべく、ほかの研究室のメンバーも巻き...
"
SHOW BY ROCK!!ましゅまいれっしゅ!!
","奇跡、出会えたかも！？
北国の小さな村で生まれ育った、白っぽいきつね族の女の子『ほわん』。
オーディションをきっかけに憧れの都会、
Under North Zawa（アンダーノースザワ）へ旅..."
"
群れなせ!シートン学園
",様々な動物が共に生活する私立シートン学園。その生徒である動物達は同種で群れを作るなか、学園内でも数が最も少ない人間（ホモ・サピエンス）・間様 人(マザマ ジン)は肩身の狭い高校生活を余儀なく...
"
へやキャン△
",野クル、旅に出る。なでしこが突然宣言された事とは？
"
へんたつ
",
"
A3! SEASON SPRING & SUMMER
","立花いづみは父が旗揚げした劇団「MANKAIカンパニー」を守るため、団員の佐久間咲也らと共に新団員を探すことに。
"
"
うちタマ⁈ ～うちのタマ知りませんか？～
",おでこにブチがあり黄色い耳をしたみんなのご近所ねこ「タマ」がまさかの擬人化!
"
ネコぱら
",水無月嘉祥は実家を出て、人型ネコのショコラとバニラとパティスリ『ラ・ソレイユ』をオープンした。妹の時雨や二匹のお姉さんネコであるアズキ、メイプル、シナモン、ココナツも手伝いにきてくれ、楽しく...
"
ヒーリングっど♥プリキュア
","地球を癒やし手当てをしてきた秘密の世界ヒーリングガーデン。この世界が地球をむしばみ病気にしようとするビョーゲンズの襲撃に遭い、ヒーリングガーデンも地球も危機に陥る。

逃げ延びた3人の「地球..."
"
number24
","柚木夏紗はラグビー部のエースと期待されて大学に入ったが、

とある事情からラグビーができなくなってしまう。

ラグビーを辞めた先輩･上丘伊吹。夏紗を疎ましく思う後輩･都留靖也と、

反対に夏..."
"
pet-ペット-
","ヒロキと司は、健治の営むダイビングショップに住み込みで働いていた。いつか健治のように店を持ちたいと語り合う２人。
しかし、健治はショップ経営の傍らで怪しげな依頼を受けていた。様子がおかしくな..."
"
インフィニット・デンドログラム
",2043年7月15日、各々のプレイヤーによって千差万別、否、“無限”のパターンの進化を辿る独自のシステム<エンブリオ>を有するダイブ型VRMMO<Infinite Dendrogram>が発...
"
はてな☆イリュージョン
",人々に夢を与える奇術師を目指す不知火真は、両親の友人であり世界的な奇術師でもある星里衛の住み込み弟子となるべく、星里家を訪れる。そこで出会ったのは幼い頃に遊んだ記憶がある星里果菜、通称「はて...
"
ぼくのとなりに暗黒破壊神がいます。
",びしょ濡れの愛犬・ケルベロスを抱いて登校してくる自称・暗黒破壊神の花鳥。その姿にツッコみたい衝動に駆られる小雪には「ツッコんだら負け。これは勝負なんだ！」という謎の信念があり、どうにか無心で...
"
ARP Backstage Pass
","最新のAR技術が生み出した、4人組のARダンス＆ボーカルグループ、ARP。
エイベックスよりデビューし、ハイレベルな歌やダンスに加え、観客を巻き込んだトーク、ファンの応援で構成が
変化してい..."
"
魔術士オーフェンはぐれ旅
","かつてはドラゴン種族が棲息し、現在は人間種族が繁栄する地、キエサルヒマ大陸。
魔術士養成機関≪牙の塔≫で暮らしていた少年・キリランシェロは、異形の姿となって失踪した義姉・アザリーを探すために..."
"
おーばーふろぉ
",実家を出て一人暮らし中の大学生・和志のもとに入り浸る彩音と琴音の姉妹は、ふと3人で風呂に入ったことがきっかけとなって理性のタガが外れ、肉体関係に発展してしまう。
"
ブレーカーズ
","人間には様々な条件の下で己の可能性を解放する力がある。
限界という名の壁を壊し突き進む者…。
それがパラアスリートだ！
異端のスポーツ科学者・成田錬と出会った少年少女たちが成田からヒントを得..."
