title,info
"
東京ミュウミュウ にゅ～♡
","ごく普通の女の子・桃宮いちごはある日、憧れていた学園のアイドル・青山雅也とデートをできることに!
待ちに待ったデートの日、突然まぶしい光に包まれ、猫が体の中にはいってきて……!?
なんとそれ..."
"
惑星のさみだれ
",主人公の雨宮夕日は、ある朝、言葉を喋るトカゲから世界を救う騎士の1人として選ばれたことを告げられる。最初は無関心な夕日だったが、敵である魔法使いが生み出した泥人形の襲撃を受ける。死を覚悟した...
"
うたわれるもの 二人の白皇
","決死の救出劇の末、故國エンナカムイまで逃げおおせたオシュトル（ハク）達。
しかし、敵の動向は未だ掴めず、予断を許さぬ状況が続いていた。
もはや戦火は避けられない――オシュトル（ハク）は近く来..."
"
異世界薬局
","現代日本の薬学研究者であった薬谷 完治は
目を覚ますと、宮廷薬師の名家ド･メディシス家の息子、
ファルマ･ド･メディシスとして転生していた。

ファルマは間違った治療法や薬の調合、
医療行為..."
"
Extreme Hearts
",未来の話、それは現在より少しのことである。サポートアイテム・エクストリームギアを駆使して遊ぶといった「ハイパースポーツ」は、子供から大人まで人気となっているホビー競技である。そのハイパースポ...
"
ラブライブ！スーパースター!!(第2期)
","私立結ヶ丘女子高等学校、
表参道と原宿と青山という3つの街のはざまにある新設校に2回目の春が訪れた。

スクールアイドルグループ Liella!を結成した澁谷かのんたちは新入生を迎え、
新た..."
"
RWBY 氷雪帝国
",ハンターに憧れる少女、ルビー・ローズは学長のオズピンにその力を見出され、姉のヤン・シャオロンとともに、ハンター養成学校のビーコン・アカデミーに入学することになる。そして世界最大手のダスト製造...
"
てっぺんっ!!!!!!!!!!!!!!!
",女子高生漫才トリオ・ヤングワイワイの阪本やよい・高橋よもぎ・細野ゆずの3人は、お笑い選手権「てっぺんグランプリ」の地方予選を突破し、本選出場権を得た。本選前最後の試練として、お笑いの先代たち...
"
ブッチギレ!
","侍が日本を支配していた時代 ……
京都の治安を守るため活動していた新選組は、
雑面ノ鬼の手により一人を残して全滅してしまう
―― その替え玉として選ばれたのは七人の罪人
同じく雑面ノ鬼に親を..."
"
継母の連れ子が元カノだった
",元恋人同士ながら、義理の“きょうだい”になってしまった水斗と結女。二人にとって大切なのは、再婚した両親に気を遣わせないこと。そして、どちらが「兄」もしくは「姉」になるかということ！　相手の「...
"
プリマドール
","喫茶・黒猫亭。
それは皇都五区の片隅に、ぽつんとある喫茶店。
そこで働くのは、技術の粋を結集した、自律人形（オートマタ）の少女たち。
数年前に終結したばかりの大戦争。
そこで兵器として作られ..."
"
最近雇ったメイドが怪しい
",両親を交通事故で亡くし、残された屋敷の主人としてたった一人で生きることを決めたゆうりの元に、ある日突然美しいメイド・リリスが現れる。給料はいらず住み込みで働きたいと申し出たリリスは仕事熱心で...
"
黒の召喚士
","見知らぬ場所で目を覚ました男には、ここがどこなのか、自分が誰なのか、全く記憶がなかった。

突然、ゲームのメニュー画面みたいな物が現れ、自分は前世で死んだ時に異世界へ転生する権利を得て、前世..."
"
はたらく魔王さま!!
",六畳一間のアパートで暮らす、魔王の真奥貞夫と悪魔大元帥の芦屋四郎、漆原半蔵の三人。芦屋がニートの漆原によって逼迫される家計に嘆いていると、真奥は下駄箱から何かの気配を感知した。一方、勇者であ...
"
それでも歩は寄せてくる
","将棋初心者・田中 歩は
八乙女うるしに一目惚れして将棋部へ。
「勝ったらセンパイに告白する!」と意気込むが
実力は遠く及ばない。
一方、歩の“攻めの姿勢”にうるしは内心タジタジで…

２人し..."
"
カードファイト!! ヴァンガード will+Dress
",加賀國金澤。夜の遊園地へと迷い込んだ女子中学生羽根山ウララは、チーム・ブラックアウトとそのリーダー近導ユウユと出会う。一方、謎の男ジンキはある目的のために優れたヴァンガードファイターを駆り集...
"
金装のヴェルメイユ～崖っぷち魔術師は最強の厄災と魔法世界を突き進む～
","王立オルティギア魔法学院――。

召喚魔術が成功せず留年の危機に瀕していた学院生のアルトは、偶然見つけた古びた召喚魔術の本から魔法陣を描き、
封印されていた悪魔ヴェルメイを召喚してしまう。彼..."
"
邪神ちゃんドロップキックX
","魔界の悪魔、通称「邪神ちゃん」は、
ある日突然人間界に召喚されてしまう。
彼女を召喚したのは、神保町のボロアパートで暮らすちょっとブラックな心を持つ女子大生「花園ゆりね」。
「邪神ちゃん」を..."
"
ユーレイデコ
",キャッチコピーは「ユーレイだけど、存在している。」
"
新テニスの王子様 U-17 WORLD CUP
",U-17W杯（アンダーセブンティーンワールドカップ）開催地、オーストラリアには各国の代表選手達が集結していた。そこには、中学生１５名を含む、平等院率いる日本代表、そしてプロになるため日本から...
"
BanG Dream! Morfonication
","ライブの予定いっぱいな夏休みが近づき、意気込むMorfonicaメンバーたち。
そんな中、透子は七深とつくしも巻き込んで「夏モニカ計画」を企むが…?"
"
異世界迷宮でハーレムを
",パソコンでゲームの設定画面を開いていたはずの加賀道夫は、いつの間にかゲームの世界に入り込んでいた。“装備” “レベル” “パラメータ” “設定”……典型的なゲームの考えで、序盤のクエストとし...
"
BASTARD!! -暗黒の破壊神-
",近代文明の崩壊から400年後、世界は魔法と剣が支配する混沌の中にあった。四天王率いる闇の反逆軍団に襲撃されるメタ＝リカーナ王国。王国を救うため、大神官の娘ティア・ノート・ヨーコは一つの決断を...
"
夏へのトンネル、さよならの出口
","ウラシマトンネル――そのトンネルに入ったら、欲しいものがなんでも手に入る。
ただし、それと引き換えに……

掴みどころがない性格のように見えて過去の事故を心の傷として抱える塔野カオルと、芯の..."
"
転生賢者の異世界ライフ～第二の職業を得て、世界最強になりました～
","突然、異世界に召喚されたブラック企業の社畜・佐野ユージ！
異世界での彼の職業、それは『魔物使い(テイマー)』。
冒険者になることも難しいとされる不遇職。
しかし、仲間にしたスライムのおかげで..."
"
5億年ボタン～菅原そうたのショートショート～
","５億年ボタン…
そのボタンを押すと１００万円が出てくる…
その代わり５億年間何もない空間で過ごさなくてはならないというバイト…

しかし、５億年経った瞬間、
記憶は消され元の状態
押した本人..."
"
ちみも
","「むつみ」「はづき」「めい」の三姉妹が暮らす鬼神家。
ある日、三姉妹のもとに現れた「地獄さん」と12匹のかわいらしい生き物、「ちみも」。
彼らは地獄の使者。その目的はなんと人間界を【地獄】に..."
"
咲う アルスノトリア すんっ！
","ここは全寮制の魔法学園都市《アシュラム》
ペンタグラムと呼ばれる少女たちが〈真の淑女〉を目指し、教養や礼儀作法、そして魔法を仲良く学んでいます。
生徒のひとりである少女・アルスノトリアは、
..."
"
シュート! Goal to the Future
","かつて様々な伝説を生み出し強豪と呼ばれた掛川高校サッカー部。しかし今やその栄光は見る影もなく、地区で最下位の弱小チームと成り果てていた。
主人公・辻秀人は何事にも熱中できない虚無な日々を過ご..."
"
オリエント(第2クール)
",淡路島激闘編、ここに開幕――！
"
KJファイル
","20世紀初頭から世界各地に突如出現し始めた個性豊かな怪獣達。
当初は抵抗を試みた人類であったが、
その巨大な力を前に、完全なる駆逐は不可能であるとの結論に達し、
怪獣を監視・分析することに叡..."
"
森のくまさん、冬眠中。
",クマのノワは、一人でいた子犬を拾い、アイリと名付け育てていた。冬になり、ノワは友人であるコウにアイリを預け、自分は冬眠に入る。ノワが目覚めると、そこには大きく成長したアイリがノワの乳首を舐め...
"
ハナビちゃんは遅れがち
",休業していたパチンコホール。東雲ムサシは、店を引き継いだ新米店長となるが、店には擬人化したパチスロ「ハナビ」「バーサス」「サンダーV」の少女たちがいた。名機によって盛り上がった遊技機業界のザ...
"
むさしの!
",
