title,info
"
ひぐらしのなく頃に卒
","昭和五十八年の六月。
雛見沢に引っ越してきた圭一は、村に住むレナたちとの新しい生活を楽しんでいた。
そんな六月のある日、レナは一緒に暮らす父親の態度がどこかよそよそしいことに気づき、不信感を..."
"
Sonny Boy -サニーボーイ-
",誰もいない空っぽの教室、退屈な日々。それはいつもと変わらない夏休みのはずだった。突如、異次元を漂流し始めた学校と、そこに取り残され、超能力に目覚めた36人の少年少女。なぜ？　どうして？　……...
"
サイダーのように言葉が湧き上がる
","１７回目の夏、地方都市⸺。
コミュニケーションが苦手で、人から話しかけられないよう、
いつもヘッドホンを着用している少年・チェリー。
彼は口に出せない気持ちを趣味の俳句に乗せていた。
矯正中..."
"
死神坊ちゃんと黒メイド
","幼い頃、「触れたもの全てを死なせてしまう」呪いを魔女にかけられた、貴族の「坊ちゃん」。
呪いによって周囲から拒絶されるようになった彼は、森の奥の大きな館で孤独な日々を過ごす。

そんな彼に仕..."
"
ぼくたちのリメイク
","僕、橋場恭也はしがないゲームディレクター。
会社は倒産、企画もとん挫して実家に帰ることに……。

輝かしいクリエイターの活躍を横目にふて寝して目覚めると、
なぜか十年前の大学入学時に巻き戻っ..."
"
ゲッターロボアーク
",流竜馬、一文字號、タイールが乗った真ゲッターロボが、火星へ消えてから十数年後。神隼人は武装化した早乙女研究所を率いて新たな敵との戦いに入っていた。有機物か無機物かも分からない昆虫型の敵、アン...
"
精霊幻想記
",ベルトラム王国のスラム街に暮らす7歳の少年リオは、ある日突然自分の前世、異世界の国日本の大学生「天川春人」としての記憶を取り戻す。混乱する中で偶々王国の第2王女フローラの拉致事件に遭遇した彼...
"
迷宮ブラックカンパニー
",働きたくない一心で楽に収入を得るための努力を重ね、ネオニートとしての生活を謳歌しようとしていた二ノ宮キンジは、唐突に亜人が住まう異世界アムリアへと転移し、生きるために大企業「ライザッハ鉱業」...
"
SCARLET NEXUS
",人類を脅かす異形の生命体、怪異。脳を繋ぎ戦う、​少年少女たち。絆は救いをもたらすのか、破滅への標となるのか。
"
平穏世代の韋駄天達
",韋駄天、魔族、そして人類。「韋駄天」と呼ばれる、圧倒的な速さおよび強さを持つ戦いの神々が、世界を破滅へと導いていく魔族を封じ込め、800年が経った。現在はその戦いは昔話としか思えないものだっ...
"
月が導く異世界道中
",とある事情で異世界に召喚された平凡な高校生・深澄 真は勇者になる……はずだった。しかし、理不尽な理由で異世界の女神に嫌われた真は、不毛の荒野に放り出されてしまう。途方に暮れ荒野を彷徨う真は、...
"
マギアレコード 魔法少女まどか☆マギカ外伝 2nd SEASON -覚醒前夜-
","『委員長の魔女』との戦闘に苦戦するまどかとほむら。
魔女の手下がまどかに攻撃を仕掛ける中、ほむらは時間停止を使用しまどかを助けるために銃を構える。
しかしその先に現れたのは謎の少女だった。少..."
"
出会って5秒でバトル
","それはいつもと変わらない朝から始まった。
ゲームと金平糖をこよなく愛する高校生の白柳啓は、
魅音と名乗る謎の女によって
ある日突然戦いの場に巻き込まれてしまう。
集められた人々に対し
「 あ..."
"
ピーチボーイリバーサイド
","旅に出たサリーは、行き倒れていた亜人のフラウと出会う。助けてくれたサリーに懐き、旅に付いてくるフラウ。
そしてサリーはフラウを通して、外の世界に亜人への差別意識がはびこっていることを知る。
..."
"
魔法科高校の優等生
","──魔法。
それが現実の技術となってから一世紀弱。

魔法を保持・行使する「魔法師」の育成機関、通称「魔法科高校」。
若い才能たちが日々研鑽に励むこの学園に西暦2095年の春、とある少女が入..."
"
乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…X
",公爵令嬢カタリナ・クラエスは、自らに降りかかる「破滅フラグ」を見事回避して、学園生活を満喫していた。そんなある日、学園祭が開催されることを知ったカタリナは気合充分。準備に追われるジオルドたち...
"
100日間生きたワニ
","桜が満開の3月、みんなで約束したお花見の場に、ワニの姿はない。
親友のネズミが心配してバイクで迎えに行く途中、満開の桜を撮影した写真を仲間たちに送るが、それを受け取ったワニのスマホは、画面が..."
"
RE-MAIN
",清水みなとは中学3年生だった冬、とある出来事から水球をやめた。その後、高校に入学した時、一つの約束をきっかけとして、その場所で出会った仲間と共に水球を再び始めることを決めた。しかし、様々な困...
"
チート薬師のスローライフ～異世界に作ろうドラッグストア～
",社畜生活を送っていたレイジは、ある時知らぬ間に異世界に転移する。転移先の森で重傷を負っていた人狼の少女ノエラを「鑑定」と「創薬」のスキルを駆使して作ったポーションで助けたレイジは、ノエラの案...
"
ジャヒー様はくじけない！
",魔界No.2の実力者ジャヒーは、魔法少女によって魔界が崩壊されたことで人間界へ堕ちてしまった。かつての華やかな生活とは裏腹に、家事とバイトに勤しむ貧しい暮らしを強いられる彼女だったが、密かに...
"
現実主義勇者の王国再建記
",異世界へと召喚されたソーマ・カズヤ（相馬一也）の「おお、勇者よ!」というお決まりの台詞からの冒険は始まろうとしなかった。自ら富国強兵とする案を国王に申し述べたが、王位を譲られてしまい、国王の...
"
アーヤと魔女
",1990年代のイギリス。幼少期から孤児院で孤児として育ってきた10歳の少女アーヤ・ツールは、誰もが自分の思い通りにしてくれる孤児院での生活に快感を覚えていた。だが、ある日魔女のベラ・ヤーガと...
"
女神寮の寮母くん。
",中学1年生の少年、南雲孝士は、家を火事で失い父親は失踪し、道で行き倒れているところを、女子大生の和知みねるに助けられた。事情を聞いたみねるは、孝士をそのまま女子大の学生寮女神寮の寮母へと誘い...
"
岬のマヨイガ
",居場所を失った17歳の少女と声を失った8歳の女の子がたどりついたのは、懐かしくてすこしふしぎな伝説の家《マヨイガ》でした――。
"
NIGHT HEAD 2041
","ある森の中。二人の男が目を覚ます。
超能力を持つがゆえに社会から疎外され、15年もの間、超能力研究所に隔離されて育った兄弟――霧原直人・直也。
彼らは、自分たちが外に出られたということは、か..."
"
100万の命の上に俺は立っている(第2シーズン)
",四谷が中華料理屋で救った青年鳥井啓太は果たして、5人目のプレイヤーだった。またしても異世界に転送され、5周目のクエストが告げられると、手がかりを得るためにコルトネルに向かう。そこには母となっ...
"
クドわふたー
","季節は本編より少し進んだ夏休み、直枝理樹は能美クドリャフカと恋人同士になっていた。

ある日、男子寮のリフォームで起きた水道事故により、理樹の部屋が使えなくなってしまう。そんな理樹にクドが「..."
"
D_CIDE TRAUMEREI THE ANIMATION
","舞台は渋谷。

小学生の頃、優しく憧れの存在だった兄。その謎の死を目撃した龍平は、
今や周囲にはその悪夢を感じさせない快活な高校生になっていた。
キックボクシングに明け暮れる或る日、不思議な..."
"
バイオハザード: インフィニット ダークネス
",ラクーンシティの悪夢から数年後、ホワイトハウスを突然襲った謎のウィルス事件。その真相を追うレオンとクレアは、やがて恐ろしい陰謀の存在にたどり着く。
"
TSUKIPRO THE ANIMATION2
","「これだってものを見つけたら、絶対離すな」

ツキノ芸能プロダクション（ツキプロ）所属の音楽ユニット・SolidS（ソリッズ）の面々が缶コーヒーのイメージキャラクターになった。取材を受けてい..."
"
ジャーニー 太古アラビア半島での奇跡と戦いの物語
",
"
戦乙女の食卓II
","約束した再会の日、戦乙女たちの美食物語が帰ってきた……
戦乙女たちと一緒に美食を味わい、素敵な思い出を残しましょう！"
"
指先から本気の熱情2-恋人は消防士-
",「颯馬って、いつ私のこと好きになったの？」――涼を泊まりのデートに連れて行く颯馬。グランピングやサーフィンなど颯馬ならではのデートプランは、期待以上の楽しいひと時に。そして夜、颯馬はさらにサ...
