title,info
"
ご注文はうさぎですか?
",高校入学を期に木組みの家と石畳の街に引っ越してきたココアは、下宿先を探して道に迷う中、ラビットハウスという名の喫茶店を発見する。名前からうさぎだらけの喫茶店に違いないと思ったココアであったが...
"
棺姫のチャイカ
",終戦後にフェルビスト大陸を放浪するトール・アキュラは、乱破師として生きる目的を失った姿を妹のアカリに叱咤されながら、怠惰な日々を過ごしていた。そんな中、とある山中でトールはチャイカと名乗る謎...
"
ブラック・ブレット
","近未来、寄生生物「ガストレア」に敗北した人類は、ガストレアを退ける金属「バラニウム」で作られた壁、「モノリス」を建築し、その中でガストレアから身を守って生活をしていた。
希に外から侵入するガ..."
"
彼女がフラグをおられたら
",本作の物語は他人のフラグを見たり操作したりする能力を持つこととなった主人公の少年・旗立颯太と彼を取り巻く美少女達により、東京都区内にある広大な敷地を持つ学園「旗ヶ谷学園」およびその敷地内にあ...
"
デート・ア・ライブⅡ
",謎の生命体・精霊の出現により起こる大災害・空間震が発生するようになって約30年が経った世界。妹と2人暮らしの高校生・五河士道は、人間に絶望する1人の精霊と出会う。そして、妹・琴里から、自分が...
"
ソウルイーターノット！
",舞台は本編よりも少し過去の死武専を描いており、主人公を含む3人の新入生を中心に、マカやソウルなどの本編のキャラクターや本作初出の新キャラクターとの学園生活が主軸となる。
"
健全ロボダイミダラー
",人類に敵対して迷惑をかける、ペンギン帝国。ペンギン帝国に対抗できるのは、「Hi-ERo粒子」（ハイエロりゅうし）をエネルギーとして稼働する巨大ロボット「ダイミダラー」のみ。ダイミダラーのパイ...
"
蟲師 続章
",本作は、「蟲師」である主人公ギンコが「蟲」により引き起こされる様々な謎を解き明かしていく物語であり、基本的に1話完結で物語が構成されている。
"
エスカ＆ロジーのアトリエ
",ガストより2013年6月27日に発売されたPlayStation 3用ゲームソフト。
"
神々の悪戯
",神話の世界において、一つの問題が起きていた。それは「神々の中に、人間嫌いの問題児がいるらしい」ということ。これを重く見た神々の代表は人間を真似て学校を作り、希薄がちだった「神と人間のつながり...
"
キャプテン・アース
",種子島を舞台に、不思議な記憶を持った少年を中心とした青春群像劇や、巨大ロボット「アースエンジン」と機械に精神を宿すデジタル生命体「キルトガング」との戦いを描く。
"
ジョジョの奇妙な冒険 第3部
",Part2『戦闘潮流』から50年後、1987年の日本から物語は始まる。ある日突然スタンド能力が目覚め、困惑している承太郎のもとに、祖父・ジョセフとその友人・アヴドゥルが訪れる。その直後、復活...
"
ベイビーステップ
","丸尾栄一郎は、運動不足を解消するため、南テニスクラブの無料体験に参加する。そこで同じ高校に通う鷹崎奈津と出会い、彼女との会話を通じて本格的にテニスを始めるようになる。
栄一郎は「全てのボール..."
"
星刻の竜騎士
",「竜を飼う国」・ロートレアモン騎士国に建つ竜飼い人の育成施設「アンサリヴァン騎竜学院」に通う上級課程一年のアッシュ・ブレイクは、ある特殊な才能を持つにもかかわらず、未だ自分の相棒たる竜が誕生...
"
犬神さんと猫山さん
",高校1年のある春の日、猫派であるが犬似の犬神八千代と、犬派であるが猫似の猫山鈴はある日運命的な出会いを果たす。猫萌えと犬萌えの2人は即座に惹かれ合うも、積極的でやや本能的な犬神のアプローチに...
"
Blade＆Soul -ブレイドアンドソウル-
",『ブレイドアンドソウル』は、韓国・NCソフトが運営するMMORPG。
"
風雲維新ダイショーグン
",古来から巨大ロボットが存在するパラレルワールドの江戸時代後期、黒船来航が巨大ロボットによって失敗したために明治維新が起こらなかった日本で、童貞の主人公が巨大ロボットと共に織り成すヒロインとの...
"
金色のコルダ Blue♪Sky
",主人公・小日向かなでは、小さい頃からヴァイオリンを習いながらも、思うように弾けず伸び悩む日々を送っていた。ある日、出場した発表会での演奏後、彼女に一通の手紙が渡される。差出人不明のそれに書か...
"
金田一少年の事件簿Ｒ(リターンズ)
",名探偵・金田一耕助を祖父に持つ高校生・金田一一（きんだいち はじめ）が、幼馴染・七瀬美雪（ななせ みゆき）や親友・剣持勇警部、ライバル・明智健悟警視らと共に、遭遇する難事件を、祖父譲りの抜群...
"
M3～ソノ黒キ鋼～
",異形の「イマシメ」と戦うアニメ。
"
ディスク・ウォーズ：アベンジャーズ
","邪神・ロキによって、凶暴なヴィランを閉じ込めるための捕獲装置ディスクが悪用され、世界中のヒーロー・ヴィランが封印されてしまった。
同じ頃、5人の子供達はバイオコードというプログラムを通じて、..."
"
魔法少女大戦
",全国47都道府県の「ご当地魔法少女」達が活躍する作品。それぞれにペット（使い魔）がいる。
"
ヒーローバンク
",小学5年生の豪勝カイトは、「バンクフォンG」を用いてヒーローに変身し、ヒーロー同士の格闘技「ヒーローバトル」の優勝賞金を稼ぐために奔走し、勝堀ヒーローウォーズに参加する。予選を順調に勝ち進み...
