title,info
"
ひそねとまそたん
","「私は、君とソラを飛ぶ。」 
甘粕ひそねは、航空自衛隊の岐阜基地に勤務を始めた新人だ。 
素直すぎて無意識で他人を傷つけるのに疲れ、任期限定の自衛官を選んだのだ。 
だが、運命の出逢いが彼女..."
"
あまんちゅ!～あどばんす～
",念願のオープンウォーター・ダイバーとなり、ぴかりと実りの多い夏を過ごしていたてこ。そんな中、ぴかりと一緒の日々がいつか終わることに不安を覚えたてこは、自分ひとりの力で楽しいことを見つけなけれ...
"
ソードアート・オンライン オルタナティブ ガンゲイル・オンライン
",180センチを超える長身にコンプレックスを抱えてきた女子大生・小比類巻香蓮は、数少ない友人・篠原美優の薦めでVRゲームを始める。長身の美人アバターを嫌う香蓮は、やがて荒廃した世界を舞台に銃器...
"
ガンダムビルドダイバーズ
",ネットワークゲーム「ガンプラバトル・ネクサスオンライン (GBN)」が人気を博す世界。主人公のミカミ・リクは、GBN王者のクジョウ・キョウヤのガンプラバトルを目の当たりにしたことでGBNに魅...
"
ルパン三世 PART5
","ルパン三世と次元大介はフランスにいた。
ある田舎町のアパルトマンの一室からドラマが始まる。
麻薬や銃など非合法な物まで何でも買える闇のサイト、‘マルコポーロ’。
デジタル通貨を盗み出すため、..."
"
ラストピリオド -終わりなき螺旋の物語-
",絶望から生まれるスパイラルと戦う『ピリオド』を目指して修行中のハル。仲間ともに休暇のキャンプから戻ってみると、所属する第８支部の門は固く閉ざされていた。謎の地図を頼りに裏路地へとやってきたハ...
"
フルメタル・パニック! Invisible Victory
",波しぶき立ち上がる岸壁近くの墓地で出会う双子の兄妹、レナードとテッサ。対峙する二人。テロ組織「アマルガム」は“その時”を迎えるべく、着々と準備を進めていく。一方、冬の都立陣代高校では間もなく...
"
メジャーセカンド
",子供の頃から天才だった吾郎とは違い、凡人の大吾が偉大な父を持つがゆえの2世の苦悩や挫折などでどのように成長し、どんな野球選手になるかを描く。
"
宇宙戦艦ティラミス
",舞台は、人間が生活圏を宇宙にまで拡大し相応の時が過ぎた未来世界。「宇宙歴0156年」、人類は「地球連邦」と「メトゥスの民」と呼称される勢力に二分し、双方が一進一退の宇宙大戦を繰り広げていた。...
"
かくりよの宿飯
",妖を見る能力をもつ津場木葵は、ある日、老舗宿「天神屋」の大旦那を名乗る鬼神に連れ去られ、祖父が残した借金のかたとして嫁入りすることを告げられる。嫁入りしたくない葵は、借金返済のために料理の腕...
"
妖怪ウォッチ シャドウサイド
","これは、ケータが活躍した世界から、30年後の物語―

ケータの息子・ケースケは、幽霊やUFO、ましてや妖怪の類は信じないタイプ。
しかし、ひょんなことから姉のナツメ、
トウマ、アキノリが結成..."
"
キラッとプリ☆チャン
",誰でもチャンネルを開設して自分流のパフォーマンスを発信できる動画サイト「プリ☆チャン」が舞台。多くの女の子たちはテレビやPC、スマートフォンを通じて視聴され国民的エンターテインメントとなって...
"
パズドラ
",「パズドラ」の大会会場の一角にある屋台に、鮮やかな手つきでたこ焼きを作る少年「明石タイガ」がいた。そんなタイガの前にモンスターの「トラゴン」が現れ、パズドラのパートナーに指名される。パズドラ...
"
Lostorage conflated WIXOSS
","闇は終わらない。
束の間の平和な日々に、再びセレクターバトルの影が忍び寄る―――"
"
ニル・アドミラリの天秤
",時は大正時代。没落の一途を辿る久世家の令嬢である主人公・久世ツグミは、家の為に結婚を決意するも弟・ヒタキの事件によって『アウラ』が見えるようになってしまう。弟への贖罪の気持ちや『アウラ』を見...
"
異世界居酒屋～古都アイテーリアの居酒屋のぶ～
",とある帝国の古都にある居酒屋「のぶ」。本来は日本でシャッター通りと言われるほど寂れた商店街の一角にあるはずの店だが、なぜか表の入り口が古都につながっている。その「のぶ」には異世界のさまざまな...
"
ハイスクールD×D HERO
",ディオドラ・アスタロトを打ち破り、アーシアを救い出した一誠。しかし、喜ぶのも束の間、アーシアは突如出現した光の柱に飲み込まれ、その場から消失してしまう。呆然とする一誠とリアスの前に現れたのは...
"
若おかみは小学生!
",小学校6年生の元気な女の子・おっここと関織子は、突如、交通事故で両親を亡くし、祖母である峰子の営む旅館・春の屋に住むことになる。しかしそこには、幽霊のウリ坊が住み着いていた。このウリ坊が原因...
"
重神機パンドーラ
",2031年、中国の翔龍で起こった次世代エネルギー装置「量子リアクター」の爆発が原因で、世界中に特異進化生物「B.R.A.I」が出現。滅亡の危機に瀕した人類は、絶対防衛都市と呼ばれる数十の都市...
"
Cutie Honey Universe
","如月ハニーは聖チャペル学園に通っている女子高生
だが、その正体は
天才科学者・如月博士によって生み出された美少女アンドロイド
愛の戦士キューティーハニー
である。
ハニーは謎の秘密結社 パン..."
"
信長の忍び～姉川・石山篇～
",浅井家の支城・横山城を攻める信長。そこへ、家康率いる徳川軍が援軍に駆け付ける。くしくも同じ頃、浅井側にも朝倉軍が合流した。そしてついに、小谷城から出陣した長政。両軍は姉川を挟んで対峙する！
"
されど罪人は竜と踊る
",量子世界の基本単位である、作用量子（プランク）定数hを操作し、森羅万象を生み出す力、咒力。これを操るものたちは咒式士、その力を人殺しやバケモノ退治に使う者たちは攻性咒式士と呼ばれる。掃き溜め...
"
甘い懲罰～私は看守専用ペット
",無実の罪で黒翼刑務所に収監されてしまったOL・早乙女陽菜｡彼女に待ち受けていたのは、看守・明神亜貴による身体検査と称した性的支配だった。
"
鹿楓堂よついろ日和
",和風喫茶・鹿楓堂（ろくほうどう）には様々な悩みをかかえた客が集う。ここで働く4人のスペシャリストは美味しい食事や甘味を提供しながら、恋愛に不器用な悩める女子、1人でカフェに入れない気弱な中年...
"
レイトン ミステリー探偵社～カトリーのナゾトキファイル～
",「世界中のナゾを次々と解明し一躍有名になったレイトン教授」の娘のカトリーエイル・レイトンは、さえない表情をしたサイモン・ライトから『購入した家が呪われていて、家族全員がこつ然と姿を消してしま...
"
グラゼニ
",プロ野球のスパイダースに所属していた凡田夏之介は、プロ8年目で年俸1800万円の中継ぎ投手とプロ野球選手としては決して一流とは言えない選手である。このままでは引退後は年収100万円台の生活に...
"
踏切時間
",「踏切」とそこで足止めされる女の子たちを描くオムニバス日常シ ョート。 
"
奴隷区 The Animation
","『SCM』―それは他人を奴隷にできる器具。
勝負に勝てば主人となり、敗者は奴隷となる。
復讐、愛情、憎悪……
さまざまな思惑でSCMを手にした者たちが繰り広げる、欲望の群像劇。
勝利か、服従..."
"
SNSポリス
",今日もSNSにはびこる極悪犯とたたかうSNSポリス。「投稿の中身も見ずに『いいね！』を連発する」「読みもしないニュース記事へのリンクを『あとで読む』 などのコメントをつけて掲載する」などなど...
"
3D彼女 リアルガール
",アニメやゲームが好きな高校3年生の筒井光は、男癖と女受けの悪さで有名な五十嵐色葉から交際を申し込まれる。葛藤の末に付き合うことにした筒井は、色葉が転校するまでの半年間、対人関係の変化や現実の...
"
実験品家族 -クリーチャーズ・ファミリー・デイズ-
",タニスら5人の兄弟は、マッドサイエンティストである両親によって孤島の研究所に監禁されていたが、ある日、両親が警察に逮捕されたことで、その生活は終わりを告げる。初めて一般社会で生きていくことに...
"
ありすorありす
",二人のありすであるりせとあいりは双子の姉妹。彼女達の面倒を見ているシスコンな兄と、遊びに来る周囲の人々が繰り広げる日常コメディ。
"
あっくんとカノジョ
",極度のツンデレである主人公と、非常に打たれ強いヒロインの恋愛模様を描いだラブコメディ作品。
"
美男高校地球防衛部HAPPY KISS!
","日本の北関東のとある街、眉難市― 
眉難高校の“地球防衛部（笑）”は相変わらず何もしない部だった…。 
部員の 修善寺鏡太郎、 霧島龍馬、 和倉七緒、 万座太子と道後一六がのほほんとお茶を楽..."
"
お前はまだグンマを知らない
",高校生・神月紀はチバ県からグンマ県に引っ越すこととなった。しかし先に当地へ引っ越していた幼馴染からは「グンマから生きて帰ったものはいない」と警告を受け、さらにネットで調べてみるとネガティブな...
"
Butlers～千年百年物語～
",イケメン揃いの彼らの中でもひと際目を引く神宮司高馬こと、ジェイ。彼は転入間もないにもかかわらず生徒会長に就くという、異例の人気ぶりだった。文武両道、才色兼備でクールな雰囲気を漂わせるジェイは...
"
ソードガイ 装刀凱 The Animation
",「武装魔」と呼ばれる怪物となった主人公が、自身の呪われた力に苦悩しながらも過酷な運命に立ち向かっていくダークヒーロー作品。
"
ベイブレードバースト 超ゼツ
","赤刃アイガは豊かな自然の中で育った超野性児。
世界チャンピオン蒼井バルトとのベイバトルに刺激を受けたアイガは、
超ゼツベイ・ゼットアキレスと共に
最強無敵のブレーダーを目指すようになる。"
"
立花館To Lieあんぐる
",夏乃はなびは春からの高校進学を機に、実家を離れて通学しやすい寮「橘館」に引っ越しをすることに。ところが、そこは想定していたオシャレなアパートとは正反対、築数十年を経過したボロボロの家だった。...
"
蒼天の拳 REGENESIS
",第一部から数年後の193X年。拳志郎の朋友の一人で、アドルフ・ヒトラーの集めた美術品の在り処が記された「希望の目録」の内容を記憶した少女、エリカ・アレントが、目録を狙うオランダ軍の特殊部隊に...
"
レディスポ
",イラストアニメーションムービー
"
テレビ野郎 ナナーナ
",プロデューサーの命を受け、伝説の珍獣「キーナ」のスクープ映像を撮るべくジャングルへと向かう。The World of GOLDEN EGGSっぽい何か。
"
フォーカード
","どこにでもいる小学校の同級生4人組。
彼らは小学校卒業後に色々あり…ヒーロー、ダークヒーロー、怪人、怪獣となり、
ある日、遂に敵同士として相対することとなる。
壮絶な戦いの果てにそれぞれの正..."
"
キャラとおたまじゃくし島
",
"
こねこのチー ポンポンらー大旅行
","やんちゃで好奇心旺盛な子猫のチーは、大好きなヨウヘイたち山田一家と楽しく暮らしています。
小さな体でいつも元気いっぱい、山田家の愛情の中ですくすくと成長するチー。
これが、世界が振り向いたハ..."
