title,info
"
gdメン(ぐだメン)
","1日の終わりに「ときめき×ユルさ」がクセになる…“笑いで癒す”夜のワンパンチをお届け！
gdgd（ぐだぐだ）ならではの小気味良いテンポにカオスなトークをショートにまとめた新作。"
"
働くお兄さん!
","宅配便のアルバイトにやってきたタピオとクエ彦。
二匹はスコ山先輩と共に車で配達業務へと出発する。"
"
七つの美徳
",天使は救世主と共にあり!救世主候補のあなたの元に天使たちが降臨!断罪と贖罪の天使女子・自宅押しかけ系ファンタジー?
"
剣王朝
",一人の青年「丁寧」が仲間と共に剣の修行の旅をし、秦の統一の覇業を成し遂げ、剣王朝を作り上げる物語。
"
西遊記 ヒーロー・イズ・バック
",伝説のヒーロー・孫悟空が五行山に封じ込められて500年。町には妖怪がたびたび現れ、子供をさらっていた。ある日、お師匠さまのもとで修行中のリュウアーは、妖怪に襲われた女の子・おチビちゃんを助け...
"
ポチっと発明ピカちんキット
",キミの欲望叶えホーダイ 爆笑発明アニメ&バラエティ!!
"
まめねこ
","あずきとだいずのゆるふわねこライフ
やんちゃな""あずき♀""とおっとり系の""だいず♂""。
くすりと笑えるボケとツッコミがかわいいゆるねこアニメ"
"
一人之下 the outcast 羅天大醮篇
","平凡な大学生である主人公・張楚嵐は、自身が特殊能力を持つ「異人」であることを隠しながら日々を送っていた。

そんな張楚嵐の前に、同じ異人である女性・馮宝宝が現れ、自らが属する異人の組織に入る..."
"
25歳の女子高生
",25歳のオトナ女子が高校に替玉入学!?ヒロインである花は求職活動中の25歳。 突然の親戚からの依頼で、不登校の従妹・16歳の替え玉として学校に通うことになってしまった!見た目もソックリでバレ...
"
みっちりねこ
",放っておくと なぜかどんどん集まり続ける不思議でカワイイ ねこのような生き物「みっちりねこ」を描く。
