title,info
"
Rewrite(リライト)
",文明と自然の調和を図る都市・風祭。この街にある風祭学院高校に主人公・天王寺瑚太朗は通っている。秋の収穫祭が近づくにつれ、瑚太朗の周囲では非日常的な出来事が頻発するようになる。残り少ない学園生...
"
この美術部には問題がある!
",月杜中学校の美術部で問題のある部員達が起こすドタバタコメディ。
"
NEW GAME!
",主人公の涼風青葉は、高校を卒業後、ゲーム会社「イーグルジャンプ」に就職する。そこは、彼女が小学生時代に遊んでいたゲーム『フェアリーズストーリー』の制作会社であり、そのゲームのキャラクターデザ...
"
ダンガンロンパ3 -The End of 希望ヶ峰学園-
",ゲーム第1作から続いた「希望ヶ峰学園」を舞台とした物語の完結編として『スーパーダンガンロンパ2 さよなら絶望学園』のその後を描く完全オリジナルストーリー。
"
斉木楠雄のΨ難
",生まれながらに超能力を持つ男子高校生・斉木楠雄。面倒を避けたがる彼は超能力者であることがばれないために目立たないよう生活している。しかし、そんな斉木の下に個性的なクラスメイト達が集まってくる...
"
planetarian(プラネタリアン)
",世界規模の戦争によって荒廃した近未来の世界。人口は激減し、気候変動によって地上に陽光が差すことはなくなり、厚く垂れ込めた雲からは生物に有害な物質を含んだ雨が絶え間なく降り続いていた。「屑屋」...
"
あまんちゅ!
",ダイビング部に所属する少女たちの日常を描いており、キャッチコピーは「日常ときどきダイビング」
"
はんだくん
",主人公・半田清舟の高校生時代を中心とした、本編ばらかもんの6年前の物語を描く。
"
orange
",同級生の自殺という「後悔」に苛まれている10年後の自分から届いた手紙をもとに、主人公の高校生たちが自分や未来を変えるために行動していく様を描いたSF青春ラブストーリー。
"
ReLIFE(リライフ)
",受験や就職につまづき続け、ニートとなった主人公が社会復帰の実験として高校生活をやり直す姿をコミカルに描く。
"
チア男子!!
",柔道一筋に打ち込んできた晴希は限界を感じ、これを続けることを断念してしまう。そんな時、幼馴染でやはり柔道を断念した一馬に誘われ、男子によるチアリーディンググループ「BREAKERS」（ブレー...
"
TABOO-TATTOO(タブー・タトゥー)
",赤塚正義（ジャスティス）、通称セーギは謎の男から「呪紋」と呼ばれる兵器を掌に埋め込まれた。時空を歪め、「無」を創り出すことで周囲に壊滅的なダメージをもたらす特別な呪紋を得たセーギはエージェン...
"
初恋モンスター
",箱入りお嬢様の二階堂夏歩は高校入学を機に故郷の親元を離れ、東京にある下宿屋「華すみ荘（かすみそう）」で一人暮らしをすることになる。そこで出会った高橋奏に車に轢かれそうになったところを助けられ...
"
タイムトラベル少女～マリ・ワカと8人の科学者たち～
","未来を切り拓くのは運命か、それとも自らの行動か。
タイムスリップ、そして個性豊かで魅力的な科学者たちとの出会いは、少女に何をもたらすのか―。

3年間行方不明の父親。その父親を追う謎の人物。..."
"
B-PROJECT～鼓動＊アンビシャス～
",運命を惑わせる鼓動は、運命を変える夢(ステージ)になる
"
不機嫌なモノノケ庵
",高校入学したばかりの芦屋花繪は、それまで妖怪や幽霊の類を全く信じていなかった。ところが一週間前、突然モジャモジャした妖怪に憑かれて否応なしに妖怪の存在を信じるハメになった。日に日に体調は悪く...
"
DAYS
",中学校ではいじめられっ子だった柄本つくしは、高校入学前に同い年のサッカーの天才・風間陣と偶然知り合い、フットサルの誘いを受ける。フットサルの試合に出場した柄本は、下手なりに必死に走ってゴール...
"
美男高校地球防衛部LOVE!LOVE!
",眉難（びなん）高校に通う男子高校生たちが、外宇宙から飛来した2体の謎の生き物によって「地球を守る」防衛部と「地球を征服する」征服部に分かれて繰り広げる戦いをコミカルに描く。
"
D.Gray-man HALLOW
","「機械」「魂」「悲劇」を材料に造り出される悲しき悪性兵器「AKUMA（アクマ）」。AKUMAの製造者で世界終焉への計画を進める「千年伯爵」。
そして、唯一AKUMAを破壊できる神の結晶「イノ..."
"
ねじ巻き精霊戦記 天鏡のアルデラミン
","精霊が実体として存在し人間のパートナーとして共に生きる世界。カトヴァーナ帝国の少年イクタ・ソロークは、昼寝と徒食と女漁りに精を出し、日々を怠けながら過ごしていた。
イクタは、軍部の名門イグセ..."
"
レガリア The Three Sacred Stars
",オリジナルロボットアニメ
"
魔装学園H×H
",異世界との衝突面（エントランス）が出現し、そこから魔導兵器と呼ばれる侵略者がこの世界を襲い始めた。人類は緊急避難用に世界各地に作られた海上フロートに移住し、反撃の時を伺っていた。そんな中、飛...
"
腐男子高校生活
",ボーイズラブ（BL）大好きな腐男子高校生・坂口と周囲の人々の日常を描く。
"
アルスラーン戦記 風塵乱舞
","聖マヌエル城での戦いから一ヶ月。パルスでは未だ終わりの見えない戦乱が続いていた。
ルシタニアの侵攻によって生じたパルス国内の隙を突き、ペシャワール城砦に攻め込む遊牧国家トゥラーンの軍勢。パル..."
"
パズドラクロス
",キャッチコピーは、『物語とパズルがクロスする冒険パズルRPG』。
"
バッテリー
",主人公・原田巧の中学入学を前に、祖父のいる岡山県新田市に引っ越してきた原田一家。そこで巧はキャッチャーの永倉豪と出会い、実力を認めてバッテリーを組むことになる。ピッチャーとして絶対の自信を持...
"
魔法使いの嫁
",少女チセと人ではない魔法使いエリアスの2人を中心とした現代魔法ファンタジーストーリー。キャッチフレーズは「人外×少女」、「これは、世界の美しさを識るための物語」
"
スカーレッドライダーゼクス
",舞台は、本能に支配される「紅の世界」の生命体・ナイトフライオノートの襲撃と侵略に脅かされている、理性を象徴する「青の世界」。青側で研究者の職に就いていた17歳の主人公・麻黄アキラは、その能力...
"
アンジュ・ヴィエルジュ
","この世界は、失われようとしている。
それを救えるのは、選ばれた少女たちのみ。"
"
魔法少女?なりあ がーるず
",国民的人気キャラクターを目指す3人は魔法少女アニメを放送することにした。ユーザー参加型の「生放送アニメ」
"
プリズマ☆イリヤ ドライ!!
",ギルガメッシュとの戦いの後、イリヤが目覚めたのは平行世界の冬木市であった。美遊を助け出すため、イリヤは街で出会った謎の少女田中と、ギルガメッシュが受肉した少年ギルと共に美遊を連れ去ったエイン...
"
食戟のソーマ 弍ノ皿
",名門料理学校「遠月学園」を舞台に、下町の定食屋の息子である料理人の少年・幸平創真（ゆきひら そうま）の活躍を描く料理・グルメアニメ。
"
SHOW BY ROCK!! しょ～と!!
",SHOW BY ROCK!!のスピンオフショートストーリー
"
一人之下 the outcast
","主人公・張楚嵐（チョウソラン）は、
ある日、墓場でゾンビに襲われる。その絶体絶命のピンチを救ったのは、一人の少女。

手にした包丁で敵をなぎ倒してしまう。
安堵する楚嵐に、
少女は「この困難..."
"
ばなにゃ
",バナナの皮をむくと現れるネコの話。
"
OZMAFIA!!
",記憶を失った少女、フーカ。見知らぬ街を彷徨っていた彼女は、突然何者かに追われることに。逃げ惑う彼女を助けてくれたのは、街を支配するマフィアのひとつ、オズファミリーだった。争いと友情が背中合わ...
"
RS計画-Rebirth Storage-
","「むっつ」搭乗パイロットの候補生として選ばれた
少年・佐神凛（さがみ・りん）と少女・御堂結絃（みどう・ゆづる）は、
人類の未来という大きすぎる希望を背負いながら、課せられた任務に果敢に立ち向..."
"
ももくり
",校庭を眺めているとき、ドッジボールをしている桃月を発見し、顔が可愛かったことで桃月に一目惚れしてしまった栗原は、桃月の写真を撮るべくストーキング行為をし、「（その桃月コレクションが）100枚...
