title,info
"
Fate/Apocrypha
","「冬木」の大聖杯が強奪され「聖杯戦争」のシステムが崩壊し数十年後―。フリーランスの死霊魔術師である獅子劫界離は魔術協会に呼び出され、
ある「聖杯戦争」への参加を依頼される。
それは、かつて奪..."
"
地獄少女 宵伽(第4期)
",午前０時にだけアクセスできる「地獄通信」。ここに晴らせぬ怨みを書き込むと、地獄少女が現れて憎い相手を地獄に落としてくれる……。若者たちの間で広がった都市伝説のような噂だったが、実は本当の事だ...
"
打ち上げ花火、下から見るか?横から見るか?
",小学生の典道と祐介は仲の良い友達だが、実は2人とも同級生のなずなの事が好きだった。しかしなずなの両親が離婚し、彼女が母親に引き取られて2学期から転校することになっているとは、2人には知るよし...
"
活撃 刀剣乱舞
",文久三年（西暦1863年）。倒幕派と佐幕派が世を二分し、刀の時代が終わりを告げた幕末に刀剣男士として顕現したばかりの堀川国広は、和泉守兼定とともに雨の山道をひた走る。陸奥守吉行、薬研藤四郎、...
"
劇場版 ポケットモンスター キミにきめた!
",サトシとピカチュウの出会いから旅立ち、本当のパートナーになるまでの成長物語。
"
はじめてのギャル
",男子高校生・羽柴ジュンイチはDT脱出を夢見る思春期真盛りだが、友人の策略で「土下座して異性に告白する」ハメになってしまった。ターゲットになったのはジュンイチのクラスメイトでギャルの八女ゆかな...
"
ひとりじめマイヒーロー
","自分の『居場所』を求めていたヘタレヤンキーの勢多川正広は""熊殺し""の異名を持つ高校教師、大柴康介と出会う。康介に憧れを抱き舎弟になった正広だが、高校1年生になったある日「お前の気持ちには答え..."
"
アクションヒロイン チアフルーツ
",陽菜野市さくら祭りが開催。例年盛り上がらないが、今回は大人気の｢超天界カミダイオー｣招聘が話題となっていた。黄瀬美甘は、それをとても楽しみにする妹・柚香を連れ会場に行くが、中止の貼り紙が。落...
"
魔法陣グルグル MAGICAL CIRCLE
",魔王を倒す勇者を募るというお触れを見た勇者マニアの父と母によって、半ば強制的に旅に出されたジミナ村の少年ニケ。村のしきたりに従って、村外れに住む魔法オババの元を訪ねたニケは、そこで不思議な魔...
"
きみの声をとどけたい
",本気のコトバは、本気のネガイは、いつか現実になるんだ。
"
ひなろじ ～from Luck & Logic～
","定理者〈ロジカリスト〉のヒナたちが送る、
とってもにぎやかでかわいらしい日々――
合体〈トランス〉!!　はじめます"
"
異世界はスマートフォンとともに。
",神様の手違いで死んでしまった主人公は、異世界で第二の人生をスタートさせる。彼にあるのは神様から底上げしてもらった身体と、異世界でも使用可能にしてもらったスマートフォン。様々な人たちと出会い、...
"
ナナマルサンバツ
",主人公・越山識は、ひょんなことから新入生歓迎会で「クイズ研究会」による早押しクイズ大会に参加することになる。クラスメイトの競技クイズ経験者・深見真理の押しに圧倒され、最初は戸惑うばかりだった...
"
戦姫絶唱シンフォギアAXZ(第4期)
","登場キャラクターが歌唱しながらアクションを繰り広げるという、歌曲と物語の融合を目指した
オリジナルテレビアニメーション「戦姫絶唱シンフォギア」シリーズ第四弾。"
"
バチカン奇跡調査官
",キリスト教、カソリック信仰者の聖地・バチカン市国。その中に、世界中から寄せられてくる『奇跡の申告』に対して厳密な調査を行い、真偽を判別する機関がある。その機関を『聖徒の座』と言い、そこに所属...
"
将国のアルタイル
",史上最年少でトルキエ将国の将軍になったマフムートは、友人が国家反逆の嫌疑をかけられたことを聞き、助けに行く。しかし、その事件は13人の将軍の一人であるザガノスの思惑が隠されていた。帝国との戦...
"
潔癖男子!青山くん
",富士美高校サッカー部に所属する青山はU-16日本代表にも選出されるほどの実力を持つ選手だが、大の潔癖症のためにヘディングやスライディングなどの泥臭いプレーを嫌っている。
"
捏造トラップ-NTR-
",初めて恋人ができた女子高生・由真は、幼馴染で恋愛経験豊富な蛍に彼氏との接し方について相談する。しかし蛍にはキスされたり体をまさぐられたりして翻弄される。由真はそれに拒絶はするが、強く抵抗する...
"
イケメン戦国 時をかけるが恋は始まらない
","俺の名前は佐助。
大学院生だったんだけど、ある日、戦国時代にタイムスリップしてしまった。
しかも、教科書で学んだ歴史とはまったく違う戦国時代に……"
"
魔法少女リリカルなのは Reflection
",その出会いは、二つの世界と二つの惑星の命運を賭けた戦いへと繋がってゆく―。
"
ノラと皇女と野良猫ハート
",冥界から来た皇女の魔法により、猫になってしまったノラ。魔法が解ける唯一の方法は女の子からのキス…!?
"
カーズ/クロスロード
",ベテランレーサーとなったライトニング・マックィーンが新世代ルーキーの登場やクラッシュ事故により「人生の岐路（クロスロード）」に立たされ、これまでの仲間や新たな相棒に支えられながら運命の決断を...
"
最遊記RELOAD BLAST
",遂に天竺を目前にした三蔵一行。だが、進めば進むほど異変の影響は強くなり、彼らの戦いもさらに熾烈になっていった。長く険しい旅路の末、彼らが迎えるのは……。
"
セントールの悩み
",様々な形態の人類が普通に生活している世界における一女子高生を中心とした平凡な日常を描いている
"
妖怪アパートの幽雅な日常
",主人公・稲葉夕士が親戚の元から独立したくて高校入学と同時に始めた下宿生活。ところがそこは、妖怪たちが暮らす妖怪アパートだった。そんな自分の今までの常識が通じない場所で、夕士は様々なことを学ん...
"
悪魔城ドラキュラ―キャッスルヴァニア―
",ヴァンパイアハンターである主人公が吸血鬼ドラキュラを討伐するため、数々の怪物が巣食う悪魔城内を様々な仕掛けをかいくぐりながら進んでいくホラーアクション。
"
ザ・リフレクション
","突如起こった全世界規模の大災厄・リフレクションによって膨大な人命が奪われ、哀しみがもたらされた。それは、人類にとって新たなる時代を迎えるための「痛み」であったと、後に人々は知ることになる。
..."
"
18if
","いつも夢見る自分の部屋の中で、
再び眠りにつこうとした月城遥人は、偶然にも他人の夢に紛れ込んでしまう。
それは、この夢世界に心を囚われた魔女達の夢。
現実を拒絶し、夢に逃げ、眠り続ける「眠り..."
"
バトルガール ハイスクール
",星守ーーー神樹に選ばれ謎の敵「イロウス」と戦う力を手に入れた18人の少女たち。 高校1年生の星月みきをはじめ、彼女たちは普段は普通の学校生活を送りながら、 いざという時は地球の平和を守るため...
"
時間の支配者
",人が過去を求めし時、時間を喰らう悪魔が現れる。それを討たんと「時間の支配者」は、時を操り戦い続ける。
"
カイトアンサ
",危機に直面した立川の街を救うため、阿園魁斗と有進杏茶はQフォーマーへと変身する任務を与えられる。そして16臣封の出題する16の謎を時間内に解くことになった。
"
DIVE!!
",坂井知季の通うミズキダイビングクラブ（MDC）は赤字経営による存続の危機に陥っていた。MDCを閉鎖しようとする親会社を説得し、新コーチ・麻木夏陽子が提案したクラブ存続の条件は「次の年のオリン...
"
ブレンダンとケルズの秘密
",9世紀のアイルランド。バイキングの襲来にそなえ、ケルズ修道院を囲む塀を作る大規模な工事が続く中、バイキングに襲われたスコットランドのアイオナ島から、高名な修道士エイダンが、一冊の「聖なる書」...
"
コンビニカレシ
","誰もが一度は通る道、
その瞬間を爽やかに駆け抜けていく純愛物語。
いつもの電車。
いつもの通学路。
いつものコンビニ。
いつもと変わらない風景が、
明日からは少し、違って見えるかもしれない。"
"
クリオネの灯り
",ずっといじめられっ子のレッテルを貼られていた実の笑顔を見たいと、方と杏子は実に話しかける。そして、そのことをきっかけに3人は一緒にいるようになる。しかし実の笑顔は見られないまま、実は遠くの街...
"
それいけ!アンパンマン ブルブルの宝探し大冒険!
","宝探しの一族に生まれたライオンの男の子・ブルブル。彼は一人前の宝探し名人になるべく父から渡された地図を手に冒険の旅に出発する。
アンパンマン達は彼をサポートしようと宝探しに同行することに。と..."
"
怪盗グルーのミニオン大脱走
",晴れて結婚したグルーとルーシーの前に、新たな敵バルタザール・ブラットが現れる。1980年代に子役として人気を博した過去の栄光にすがり、80年代ファッションに身を包んだバルタザールは、様々なガ...
"
交響詩篇エウレカセブン ハイエボリューション
","ゼロから始まるレントンとエウレカの新たな物語――
地方都市ベルフォレストで鬱屈した日々を過ごしている14歳の少年、レントン。育ての親レイとチャールズのもとを飛び出したレントンは、迷い深い旅路..."
"
縁結びの妖狐ちゃん
",妖怪と人間が共存する世界を舞台に、前世の記憶を持って転生した人間と、その前世の恋人である妖怪の縁結びをする妖狐たちの活躍を描く。
"
劇場版 Fate/kaleid liner プリズマ☆イリヤ 雪下の誓い
","あらゆる願いを無差別に叶える神稚児だった美遊。
士郎は、切嗣と暮らしていた家に、身寄りのない彼女を引き取った。
それから、5年。二人は本当の兄妹のように平穏な暮らしを送ってきた。

しかし、..."
"
せいぜいがんばれ!魔法少女くるみ
",魔法少女であるくるみが敵と戦う様子をただ傍観している男子中学生3人を主人公としたギャグアニメ
"
劇場版 生徒会役員共
",全国発射(ロードショー)!
"
機動戦士ガンダム Twilight AXIS
",「ラプラスの箱」と呼ばれた宇宙世紀憲章をめぐる戦いが終息してから数か月が経過した宇宙世紀0096年。既存の兵器体系を根本から覆す性能を発揮したサイコフレームを改めて脅威と認識した地球連邦政府...
"
フェリシーと夢のトウシューズ
",家族のいない、ひとりぼっちの少女が情熱だけを胸にパリ・オペラ座のバレリーナを目指す、夢に恋する物語。
"
ソニックトゥーン
",セガを代表するアクションゲーム「ソニック」シリーズの人気キャラクター、ソニックたちの活躍を描く
"
SHADOW OF LAFFANDOR ラファンドール国物語
",ラファンドールの最北にある、フェブルと呼ばれる霧深い小さな村で、 リエンとその妹トレスタは母ベネッタとともに暮らしていた。 妹の誕生日に商人からヴァイオリンを買うため、リエンは昔から持ってい...
"
くまのがっこう&ふうせんいぬティニー
",みんなのスイーツをひとりで食べてしまったジャッキー。おにいちゃんたちに怒られて、とびだした先で出会ったのは見習いパティシエの女の子、ミンディでした。スイーツが大好きなジャッキーは、ミンディの...
"
スカートの中はケダモノでした。
",出会ったのは美人のお姉さん…じゃ、ない!?
"
ガンダムビルドファイターズ バトローグ
",誰しもが熱狂するガンプラバトルがここにある!
"
無責任ギャラクシー☆タイラー
","少年は、少女に出会う。そして冒険が始まる。

遥か未来からさらに遥か未来。汎銀河共和国は衰退し、群雄割拠した帝国群も滅び、全銀河に散らばった人々はみな、平和な世界でその日暮らしをしていた。
..."
"
カラダ探し
",50年前の強姦・バラバラ殺人の犠牲者の幽霊で、県立逢魔高校で学校の怪談として語られる血まみれの少女「赤い人」にまつわる超常現象に巻き込まれた高校生たちの恐怖と奮闘を描く。
"
マーベル スパイダーマン
",15歳の高校生、ピーター・パーカーは、ある日特殊なクモにかまれ、スパイダーマンとしての特殊能力を持つように。とまどいながらも、スパイダー・センスで危険を察知、特殊能力で街や友だちを悪の手から...
"
ピコ太郎のララバイラーラバイ
",シンガーソングライターであるピコ太郎を主人公としてアニメ化した作品。監督である谷口崇が描き下ろした1枚のイラストをもとに、ピコ太郎がおとぎ話を即興で創作し、それを収録するという手法で制作され...
"
山村浩二 右目と左目でみる夢
",映画的な構造を離れ、アニメーションという枠をも超えた表現へ。
