title,info
"
ヤマノススメ サードシーズン
","会いに行こう――
かけがえのないともだちと
ステキな景色に"
"
異世界魔王と召喚少女の奴隷魔術
","「クロスレヴェリ」というMMORPGにて、魔王と恐れられていたディアヴロ（坂本拓真）。

ある日、眠りから覚めるとそこは見慣れない場所･･･そしていきなり2人の女の子にキスをされ―――

最..."
"
Free!－Dive to the Future－
","高校を卒業し、水泳でつないだ絆を胸に
それぞれの未来へ歩み出した遙たち。
遙は東京で、かつてともにリレーを泳いだ旭と再会する。
中学生の記憶を呼び覚ます遙。
その胸に蘇ったのは“あの時”の郁..."
"
邪神ちゃんドロップキック
",神保町に住む女子大生・花園ゆりねは魔界から悪魔・邪神ちゃんを召喚することに成功するも、悪魔を帰す方法がわからず、邪神ちゃんを自宅に住まわせることにした。召喚者が死ねば魔界に帰れることを知って...
"
音楽少女
",『PINE RECORDS』(通称：パイレコ)に所属している千歳ハル、熊谷絵里、竜王更紗、迎桐、迎羽織、箕作沙々芽、西尾未来、雪野日陽、具志堅シュープ、金時琴子、諸岡ろろの１１人は『音楽少女...
"
アンゴルモア元寇合戦記
",1274年（文永11年）秋。元御家人・朽井迅三郎らは鎌倉幕府によって対馬に流刑される。嵐の海を渡り対馬に着いた流人たちは、島の主である宗氏の娘・輝日姫から恐るべき事情を知らされる。高麗を発し...
"
天狼 Sirius the Jaeger
","「天狼シリウスの匣はこ」と呼ばれる聖櫃を巡り、吸血鬼と死闘を繰り広げるユーリィたち。
彼らが戦いの果てに知り得た真実とは……?
悠遠たる恩讐と策謀の螺旋が交錯する、
至極のサスペンス・アクシ..."
"
ISLAND(アイランド)
",本土から離れた南の島「浦島」。この島には風土病の「煤紋病」があり、過去の事件などにより本土とは確執があった。ある日、未来から来たという青年が流れつき、浦島御三家の少女たちと出会い、未来を変え...
"
劇場版フリクリ オルタナ
","嵐のごとく登場するハル子。その時カナの額にお花が生えた! 
煙を吐きながら街をぶっ潰すアイロン。 
毎日が、毎日毎日続いていくと思っていた・・・ 
力を手に入れたカナはアイロンをぶっ飛ばせる..."
"
七星のスバル
",世界的人気のあったMMORPGである、「ユニオン」において伝説となったスバルという小学生のパーティがあった。とある死亡事故を契機として「ユニオン」はそのサービスを終了したことから、スバルのメ...
"
すのはら荘の管理人さん
",男らしくなりたい椎名亜樹は、中学入学を機に上京し学生寮である「すのはら荘」へ入寮するが、そこで待っていたのは、いろいろと大きくて柔らかい管理人の春原彩花と女子ばかりの先輩3人だった。
"
ゆらぎ荘の幽奈さん
",霊に憑依されやすい冬空コガラシは、家賃無料の永住権を獲得するために、「ゆらぎ荘」に棲む地縛霊を成仏させるため引っ越した。しかし、その地縛霊は幽奈という女性だった。更に、ゆらぎ荘には数人の個性...
"
京都寺町三条のホームズ
",京都へ移り住んで半年になる女子高生の真城葵は、とある事情により亡き祖父の骨董品を鑑定してもらうべく、寺町三条商店街にポツリと佇む骨董品店『蔵』を訪れる。しかしそこで出逢った鑑定士の家頭清貴は...
"
BanG Dream! ガルパ☆ピコ
","バンドガール達の隠れた聖地、 ライブハウス「さーくる」を舞台に、 
ちっちゃくなったガルパのキャラ達が大活躍!"
"
ゾイドワイルド
",
"
深夜!天才バカボン
","「これでいいのだ！」でお馴染みバカボンのパパとそのファミリーに加え、
本官やレレレのおじさん、ウナギイヌまで、
超個性的な面々が、舞台を現代に変えてやりたい放題!"
"
中間管理録トネガワ
",消費者金融を主体とする日本最大級のコンツェルン、帝愛グループの兵藤会長の退屈を紛らわす余興を企画するため、最高幹部の利根川は部下の11人の黒服を集め「チーム利根川」を結成。会長の横やり、部下...
"
百錬の覇王と聖約の戦乙女
","戦乱の黎明世界「ユグドラシル」に迷い込んだ現代の少年、周防勇斗。
弱肉強食、幾多の氏族が覇権を争うこの世界で、
勇斗は現代知識を武器にわずか十六歳で数千もの軍勢を率いる宗主（パトリアーク）に..."
"
つくもがみ貸します
",江戸の深川にある古道具屋兼損料屋「出雲屋」には、100年の時を経て付喪神と化した古道具が数多く置いてある。噂話が大好きな付喪神たちは、貸し出された先々で様々な噂を聞きつけては、それを話題の種...
"
千銃士
","核戦争により全世界が荒廃した、その後の時代――。 
世界帝府による絶対的な統治のもと、人々はすべてを統制され、自由を奪われた世界を生きていた。

しかし、あらゆる武力をもつことが禁じられるな..."
"
Phantom in the Twilight
",ロンドンを舞台に、留学生のバイルー・トンが夜のみ営業の喫茶店「カフェ・フォービドゥン」に迷い込むところから物語は始まる。
"
夢王国と眠れる100人の王子様
",何となく毎日を過ごしていた主人公はある日突然、異世界に誘われる。 そこは、夢が人々の生きる力となる「夢世界」。 主人公は、夢世界「トロイメア」の姫と呼ばれることとなる。 王国では人々の夢を食...
"
詩季織々-しきおりおり-
",詩的にして鮮烈な風景描写のもとで描き出された切なくも温かいストーリーは、観る人達の感情を優しく深く揺さぶり、時代や国境を越えて、 誰もが共感できる３つの短編からなるオリジナルアニメーション
"
ロード オブ ヴァーミリオン 紅蓮の王
",2030年の東京で高周波の共鳴音と赤い霧が発生し、その音を聞いた生物すべてが気絶する「大共鳴」という現象が発生した。これにより東京は首都機能を喪失したため、大阪が一時的な首都となった。また、...
"
ムヒョとロージーの魔法律相談事務所
",本来なら現世にいるべきではない死霊が跋扈し人を害する事件が度々起こる現代の日本。この世界には、魔法律協会と呼ばれる魔法律によって霊の犯罪を裁きあの世へ送るために作られた新設の機関が存在してい...
"
One Room セカンドシーズン
","あなたと過ごす、初めての夏がやって来ます――
恋人として初めての海水浴を楽しむあなたと結衣。無邪気にはしゃぐ結衣も心なしか開放的な様子で、夏の海で流れる幸せな時間が、二人の距離をより近づけて..."
"
バキ
",数多くの死闘が繰り広げられた地下格闘技トーナメントからしばらくの時が経ったある日の事、範馬刃牙は地下格闘技の主催者である徳川光成に呼び出される。そこで刃牙は光成から、世界各地の刑務所にいる凶...
"
アラーニェの虫籠
","郊外の工場跡地に建つ巨大集合住宅。

最近では、女子高生の変死体が発見され、不可解な心霊現象が目撃されるなど、いわくつきの噂が絶えない場所だった。

ここに引っ越してきた、気弱な女子大生りん..."
"
悪偶 -天才人形-
","余人では到底かなわない別次元の知識や才能を有する「天才」たち。それは天性のものであり、努力して得られるものではないはずだった。

ここに小さな人形がある。「悪偶」と呼ばれるそれを持てば、それ..."
"
キラキラハッピー★ひらけ!ここたま
",物を大切にしている小学校5年生の少女・星ノ川はるかは、桜リボンから生まれた「ここたま」と呼ばれる物の神様と出会った。かみさま見習いここたまの一人「リボン」に触れた時、そこに「フシギなカギ」が...
"
スペースバグ
",「あの星には一体何があるんだろう？」――子供のころ、夜空を見上げてそんな事を考えたことはありませんか？きらめく星たちはいつの時代も人々の心を掴み、広がる宇宙は今までに幾度となく冒険の舞台にな...
"
じょしおちっ! ～2階から女の子が…降ってきた!?～
","天井が抜けて､2階から女の子が落ちてきた!?
奇跡のエロハプニングで､偶然つながるココロとカラダ｡"
"
兄に付ける薬はない！2 -快把我哥帯走2-
","バイオレンスな妹が…おバカな兄を殴る蹴る!?
兄弟愛!恋!グルメ…?全部入りの学園コメディ。"
"
焼肉店センゴク
",大山ソウジ（モップ）は、家から近いという理由だけで「焼肉店センゴク」にてアルバイトをすることになる。明るく店のムードメーカーな存在の佐倉ヤエ 、常識人ではあるが店長のことが大好きな鯱頭アオイ...
